identifier,مصر_الثورة_النظام_أى_هى_الدولة_الآن,الشرطة_الأمن_الثورة_التحرير_المتظاهرين_ميدان_مبارك,المجلس_مجلس_وزير_وزارة_أمس_الوزراء_المصرى,المحافظة_وفى_المحافظ_بالمحافظة_مدينة_جنيه_سيناء,مصر_هل_الآن_الناس_الله_ولكن_أحد,AY_العام_النيابة_الدولة_وزير_المستشار_مبارك,الفريق_النادى_الفنى_الكرة_الأول_الأهلى_المباراة,جنيه_مصر_الشركة_شركة_المالية_الشركات_ألف,يا_اللى_أنا_مش_ده_إيه_لى,المسلمين_مصر_الإسلامية_الأقباط_الله_الكنيسة_الإسلام,مدير_النيابة_اللواء_المتهم_الأمن_التحقيقات_القبض,الحزب_الانتخابات_الشعب_الوطنى_مجلس_الإخوان_المجلس,مصر_الأمريكية_المتحدة_العربية_إسرائيل_المصرية_الدول,القذافى_أمس_ليبيا_تونس_الرئيس_وفى_البلاد,الفيلم_فيلم_المصرى_وفى_مصر_العام_السينما
AY040512,0.0310904872389791,0.000154679040989946,0.000154679040989946,0.054292343387471,0.301778808971384,0.0156225831399845,0.000154679040989946,0.000154679040989946,0.526063418406806,0.000154679040989946,0.00788863109048724,0.0388244392884764,0.0233565351894818,0.000154679040989946,0.000154679040989946
AY040513,0.242456052653503,0.033341664583854,0.00751478796967425,0.0308422894276431,0.0999916687494793,0.0416729151045572,1.66625010414063e-05,0.224960426560027,1.66625010414063e-05,1.66625010414063e-05,1.66625010414063e-05,0.319103557443972,1.66625010414063e-05,1.66625010414063e-05,1.66625010414063e-05
AY040514,8.64677907479464e-05,8.64677907479464e-05,0.168698659749243,0.458365758754864,8.64677907479464e-05,8.64677907479464e-05,8.64677907479464e-05,0.371897968006917,8.64677907479464e-05,8.64677907479464e-05,8.64677907479464e-05,8.64677907479464e-05,8.64677907479464e-05,8.64677907479464e-05,8.64677907479464e-05
AY040515,0.0938442723196086,8.15328169588259e-05,8.15328169588259e-05,8.15328169588259e-05,0.163147166734611,8.15328169588259e-05,0.737953526294334,8.15328169588259e-05,8.15328169588259e-05,8.15328169588259e-05,0.00415817366490012,8.15328169588259e-05,8.15328169588259e-05,8.15328169588259e-05,8.15328169588259e-05
AY040516,0.0733852496564361,9.16170407695831e-05,9.16170407695831e-05,9.16170407695831e-05,0.0642235455794778,9.16170407695831e-05,0.861291800274851,9.16170407695831e-05,9.16170407695831e-05,9.16170407695831e-05,9.16170407695831e-05,9.16170407695831e-05,9.16170407695831e-05,9.16170407695831e-05,9.16170407695831e-05
AY040517,0.122010662604722,0.000152322924600152,0.000152322924600152,0.000152322924600152,0.236252856054836,0.000152322924600152,0.624676313785225,0.000152322924600152,0.000152322924600152,0.000152322924600152,0.000152322924600152,0.000152322924600152,0.000152322924600152,0.0153846153846154,0.000152322924600152
AY040518,0.0699442805637496,2.18507593138862e-05,2.18507593138862e-05,2.18507593138862e-05,0.0797771222549984,2.18507593138862e-05,0.385687752649405,2.18507593138862e-05,2.18507593138862e-05,2.18507593138862e-05,2.18507593138862e-05,2.18507593138862e-05,0.385687752649405,0.025150223970283,0.053556211078335
AY040519,0.167381076842656,0.083742812336644,0.00533193936225823,0.000104547830632514,0.000104547830632514,0.000104547830632514,0.000104547830632514,0.000104547830632514,0.000104547830632514,0.000104547830632514,0.000104547830632514,0.34511238891793,0.397386304234187,0.000104547830632514,0.000104547830632514
AY040520,0.000133067198935462,0.0799733865602129,0.113240186294079,0.133200266134398,0.000133067198935462,0.000133067198935462,0.000133067198935462,0.000133067198935462,0.000133067198935462,0.000133067198935462,0.000133067198935462,0.638855622089155,0.0333998669328011,0.000133067198935462,0.000133067198935462
AY040521,4.99625281039221e-05,4.99625281039221e-05,0.00254808893330002,0.179915063702223,0.00254808893330002,4.99625281039221e-05,0.114963777167125,4.99625281039221e-05,0.025031226580065,4.99625281039221e-05,0.0175368473644766,0.627079690232326,0.0150387209592805,4.99625281039221e-05,0.0150387209592805
AY040522,0.106142288996907,0.106142288996907,0.0752098983650022,8.83782589482987e-05,0.0575342465753425,8.83782589482987e-05,8.83782589482987e-05,8.83782589482987e-05,8.83782589482987e-05,8.83782589482987e-05,8.83782589482987e-05,0.654087494476359,8.83782589482987e-05,8.83782589482987e-05,8.83782589482987e-05
AY040523,0.000153491941673062,0.000153491941673062,0.000153491941673062,0.0308518802762855,0.000153491941673062,0.261089792785879,0.000153491941673062,0.000153491941673062,0.000153491941673062,0.000153491941673062,0.230391404451266,0.475978511128166,0.000153491941673062,0.000153491941673062,0.000153491941673062
AY040524,0.000158353127474268,0.000158353127474268,0.000158353127474268,0.126840855106888,0.000158353127474268,0.00807600950118765,0.000158353127474268,0.190182106096595,0.000158353127474268,0.000158353127474268,0.000158353127474268,0.633570863024545,0.000158353127474268,0.000158353127474268,0.0397466349960412
AY040525,0.000195503421309873,0.000195503421309873,0.000195503421309873,0.176148582600196,0.000195503421309873,0.117497556207234,0.000195503421309873,0.000195503421309873,0.00997067448680352,0.0392961876832845,0.166373411534702,0.488954056695992,0.000195503421309873,0.000195503421309873,0.000195503421309873
AY040526,0.000229095074455899,0.30950744558992,0.000229095074455899,0.000229095074455899,0.000229095074455899,0.000229095074455899,0.000229095074455899,0.000229095074455899,0.000229095074455899,0.000229095074455899,0.000229095074455899,0.561512027491409,0.1262313860252,0.000229095074455899,0.000229095074455899
AY040527,0.0697661698345412,0.0519896075482018,2.73485573635991e-05,2.73485573635991e-05,0.255736359907015,2.73485573635991e-05,2.73485573635991e-05,0.0301107616573226,0.158648981266238,2.73485573635991e-05,0.016436482975523,0.417092848352249,2.73485573635991e-05,2.73485573635991e-05,2.73485573635991e-05
AY040528,0.244026748599313,3.61467558286644e-05,3.61467558286644e-05,0.00184348454726188,0.187999277064883,3.61467558286644e-05,3.61467558286644e-05,0.0488342671245256,3.61467558286644e-05,0.00184348454726188,3.61467558286644e-05,0.225953370684981,0.0596782938731249,0.0343755647930598,0.195228628230616
AY040529,0.213671967718965,4.74721101352955e-05,0.0641348207927842,4.74721101352955e-05,0.268264894374555,4.74721101352955e-05,0.00479468312366485,0.045145976738666,0.144837408022787,0.0760028483266081,4.74721101352955e-05,0.0570140042724899,0.0237835271777831,4.74721101352955e-05,0.102112508901021
AY040530,9.42063118228921e-05,9.42063118228921e-05,9.42063118228921e-05,9.42063118228921e-05,0.419312293923693,0.0236457842675459,0.0801695713612812,0.0236457842675459,0.226189354686764,9.42063118228921e-05,9.42063118228921e-05,0.179086198775318,0.0424870466321243,9.42063118228921e-05,0.0048045219029675
AY040531,0.340832113736149,4.18147606104955e-05,4.18147606104955e-05,4.18147606104955e-05,0.28438218691198,4.18147606104955e-05,4.18147606104955e-05,4.18147606104955e-05,0.0314028852184821,4.18147606104955e-05,4.18147606104955e-05,0.322015471461426,4.18147606104955e-05,4.18147606104955e-05,0.0209491950658582
AY040532,0.14488974730404,3.21905681635281e-05,3.21905681635281e-05,0.0370513439562208,0.450700144857557,3.21905681635281e-05,0.00164171897633993,0.0611942700788669,0.141670690487687,3.21905681635281e-05,3.21905681635281e-05,0.16259455979398,3.21905681635281e-05,3.21905681635281e-05,3.21905681635281e-05
AY040533,0.670953613378459,3.98168425243878e-05,3.98168425243878e-05,3.98168425243878e-05,0.0597650806291061,3.98168425243878e-05,3.98168425243878e-05,3.98168425243878e-05,3.98168425243878e-05,3.98168425243878e-05,3.98168425243878e-05,0.0498108699980092,0.119490344415688,0.0995819231534939,3.98168425243878e-05
AY040534,7.86472670074715e-05,7.86472670074715e-05,7.86472670074715e-05,0.00794337396775462,0.232088084939048,7.86472670074715e-05,7.86472670074715e-05,7.86472670074715e-05,0.550609516319308,7.86472670074715e-05,7.86472670074715e-05,0.0708611875737318,7.86472670074715e-05,7.86472670074715e-05,0.137711364530083
AY040535,8.53606487409304e-05,8.53606487409304e-05,0.132394366197183,8.53606487409304e-05,8.53606487409304e-05,8.53606487409304e-05,8.53606487409304e-05,0.653094323516859,8.53606487409304e-05,8.53606487409304e-05,8.53606487409304e-05,8.53606487409304e-05,0.204950917626974,8.53606487409304e-05,0.00862142552283397
AY040536,0.0345129971813342,6.26370184779205e-05,6.26370184779205e-05,6.26370184779205e-05,6.26370184779205e-05,6.26370184779205e-05,6.26370184779205e-05,0.955277168806765,6.26370184779205e-05,6.26370184779205e-05,6.26370184779205e-05,0.00945818979016599,6.26370184779205e-05,6.26370184779205e-05,6.26370184779205e-05
AY040537,0.16042143838754,9.16170407695831e-05,9.16170407695831e-05,9.16170407695831e-05,0.536051305542831,9.16170407695831e-05,9.16170407695831e-05,9.16170407695831e-05,0.165002290426019,9.16170407695831e-05,0.0504809894640403,0.0550618415025195,9.16170407695831e-05,9.16170407695831e-05,0.0321575813101237
AY040538,0.0928291116660721,7.13521227256511e-05,7.13521227256511e-05,7.13521227256511e-05,7.13521227256511e-05,7.13521227256511e-05,7.13521227256511e-05,7.13521227256511e-05,7.13521227256511e-05,7.13521227256511e-05,7.13521227256511e-05,0.260506600071352,0.645808062789868,7.13521227256511e-05,7.13521227256511e-05
AY040539,0.268795447360101,0.053809674359785,6.32311097059753e-05,6.32311097059753e-05,0.430034777110338,0.0601327853303825,6.32311097059753e-05,6.32311097059753e-05,0.0158710085361998,6.32311097059753e-05,6.32311097059753e-05,0.170787227315839,6.32311097059753e-05,6.32311097059753e-05,6.32311097059753e-05
AY040540,0.251194121249235,0.000122473974280465,0.416533986527863,0.0491120636864666,0.000122473974280465,0.000122473974280465,0.000122473974280465,0.226699326393141,0.0552357624004899,0.000122473974280465,0.000122473974280465,0.000122473974280465,0.000122473974280465,0.000122473974280465,0.000122473974280465
AY040541,0.00011154489682097,0.00011154489682097,0.00011154489682097,0.00011154489682097,0.00011154489682097,0.713998884551032,0.00011154489682097,0.139542665923034,0.00011154489682097,0.00011154489682097,0.0391522587841606,0.00011154489682097,0.106079196876743,0.00011154489682097,0.00011154489682097
AY040542,0.000116754232340922,0.000116754232340922,0.0701692936368943,0.000116754232340922,0.000116754232340922,0.000116754232340922,0.000116754232340922,0.0876824284880327,0.000116754232340922,0.233625218914186,0.000116754232340922,0.607238762405137,0.000116754232340922,0.000116754232340922,0.000116754232340922
AY040543,0.205477746654217,6.22471210706505e-05,0.345533769063181,6.22471210706505e-05,6.22471210706505e-05,6.22471210706505e-05,6.22471210706505e-05,6.22471210706505e-05,0.0716464363523187,0.22103952692188,6.22471210706505e-05,6.22471210706505e-05,0.0872082166199813,6.22471210706505e-05,0.0685340802987862
AY040544,0.000125549278091651,0.000125549278091651,0.000125549278091651,0.0064030131826742,0.000125549278091651,0.395605775266792,0.000125549278091651,0.48976773383553,0.000125549278091651,0.000125549278091651,0.106842435655995,0.000125549278091651,0.000125549278091651,0.000125549278091651,0.000125549278091651
AY040545,6.48718780408693e-05,6.48718780408693e-05,6.48718780408693e-05,0.077911125527084,6.48718780408693e-05,6.48718780408693e-05,6.48718780408693e-05,6.48718780408693e-05,6.48718780408693e-05,6.48718780408693e-05,0.921245540058385,6.48718780408693e-05,6.48718780408693e-05,6.48718780408693e-05,6.48718780408693e-05
AY040546,5.27287107830214e-05,5.27287107830214e-05,0.0448721328763512,5.27287107830214e-05,0.0976008436593725,5.27287107830214e-05,0.0185077774848405,0.100237279198524,0.181966780912207,5.27287107830214e-05,0.400790930661745,5.27287107830214e-05,0.0606907461112576,0.0949644081202215,5.27287107830214e-05
AY040547,0.000130463144161774,0.000130463144161774,0.000130463144161774,0.000130463144161774,0.000130463144161774,0.000130463144161774,0.000130463144161774,0.000130463144161774,0.000130463144161774,0.000130463144161774,0.998173515981735,0.000130463144161774,0.000130463144161774,0.000130463144161774,0.000130463144161774
AY040548,6.81895669962496e-05,6.81895669962496e-05,6.81895669962496e-05,6.81895669962496e-05,0.126218888510058,6.81895669962496e-05,6.81895669962496e-05,0.0443914081145585,0.450119331742243,6.81895669962496e-05,0.378520286396181,6.81895669962496e-05,6.81895669962496e-05,6.81895669962496e-05,6.81895669962496e-05
AY040549,0.000122473974280465,0.000122473974280465,0.000122473974280465,0.000122473974280465,0.000122473974280465,0.153214941824862,0.000122473974280465,0.000122473974280465,0.0736068585425597,0.000122473974280465,0.771708511941213,0.000122473974280465,0.000122473974280465,0.000122473974280465,0.000122473974280465
AY040550,0.100755374782103,3.87371683129963e-05,3.87371683129963e-05,3.87371683129963e-05,0.0620182064691071,0.0368390470656595,0.0290916134030602,3.87371683129963e-05,3.87371683129963e-05,0.0174704629091613,3.87371683129963e-05,0.0290916134030602,0.571411969785009,0.153050552004648,3.87371683129963e-05
AY040551,0.180585639791416,8.02246289610911e-05,8.02246289610911e-05,8.02246289610911e-05,0.0522262334536703,8.02246289610911e-05,8.02246289610911e-05,8.02246289610911e-05,8.02246289610911e-05,8.02246289610911e-05,0.0442037705575612,8.02246289610911e-05,0.722101885278781,8.02246289610911e-05,8.02246289610911e-05
AY040552,0.272166817769719,0.000181323662737987,0.000181323662737987,0.000181323662737987,0.000181323662737987,0.000181323662737987,0.000181323662737987,0.000181323662737987,0.000181323662737987,0.000181323662737987,0.000181323662737987,0.10897552130553,0.480689029918404,0.136174070716228,0.000181323662737987
AY040553,0.189280084077772,0.000105097214923805,0.000105097214923805,0.000105097214923805,0.0473988439306358,0.0684182869153967,0.000105097214923805,0.000105097214923805,0.000105097214923805,0.000105097214923805,0.000105097214923805,0.000105097214923805,0.693746715712034,0.000105097214923805,0.000105097214923805
AY040554,0.195084157093241,5.34330750734705e-05,5.34330750734705e-05,5.34330750734705e-05,5.34330750734705e-05,0.200427464600588,5.34330750734705e-05,5.34330750734705e-05,5.34330750734705e-05,0.00806839433609404,0.00539674058242052,5.34330750734705e-05,0.566444028853861,0.0240983168581352,5.34330750734705e-05
AY040555,0.0714256577605548,4.07913522333265e-05,0.122414848052213,4.07913522333265e-05,0.175443605955537,0.161166632673873,0.0306343055272282,4.07913522333265e-05,0.0959004691005507,4.07913522333265e-05,4.07913522333265e-05,4.07913522333265e-05,4.07913522333265e-05,4.07913522333265e-05,0.342688150112176
AY040556,8.02246289610911e-05,8.02246289610911e-05,8.02246289610911e-05,8.02246289610911e-05,0.0121139189731247,8.02246289610911e-05,8.02246289610911e-05,8.02246289610911e-05,0.0482150020056157,8.02246289610911e-05,8.02246289610911e-05,8.02246289610911e-05,0.0682711592458885,8.02246289610911e-05,0.870517448856799
AY040557,0.133965421081985,0.00011154489682097,0.340323480200781,0.00568878973786949,0.00011154489682097,0.11723368655884,0.00011154489682097,0.00011154489682097,0.0893474623535973,0.00011154489682097,0.00011154489682097,0.00011154489682097,0.00011154489682097,0.00011154489682097,0.312437255995538
AY040558,0.174810418727333,6.59413122321134e-05,0.0693043191559512,6.59413122321134e-05,0.141839762611276,0.00336300692383778,6.59413122321134e-05,0.0660072535443455,6.59413122321134e-05,6.59413122321134e-05,6.59413122321134e-05,6.59413122321134e-05,6.59413122321134e-05,6.59413122321134e-05,0.544081767227168
AY040559,0.000133958472873409,0.000133958472873409,0.0202277294038848,0.000133958472873409,0.107300736771601,0.000133958472873409,0.000133958472873409,0.067113194909578,0.000133958472873409,0.000133958472873409,0.000133958472873409,0.000133958472873409,0.174279973208305,0.000133958472873409,0.629738780977897
AY040560,0.422657685241886,0.000122473974280465,0.000122473974280465,0.0368646662584201,0.0552357624004899,0.000122473974280465,0.000122473974280465,0.000122473974280465,0.0613594611145132,0.000122473974280465,0.000122473974280465,0.000122473974280465,0.000122473974280465,0.000122473974280465,0.422657685241886
AY040561,7.86472670074715e-05,0.10232009437672,7.86472670074715e-05,7.86472670074715e-05,7.86472670074715e-05,0.353991348800629,7.86472670074715e-05,7.86472670074715e-05,7.86472670074715e-05,0.169170271333071,7.86472670074715e-05,0.133779001179709,7.86472670074715e-05,7.86472670074715e-05,0.239952811639796
AY040562,0.328822215129269,6.38365783593999e-05,0.0128311522502394,6.38365783593999e-05,0.258601978933929,6.38365783593999e-05,6.38365783593999e-05,6.38365783593999e-05,6.38365783593999e-05,6.38365783593999e-05,6.38365783593999e-05,0.335205872965209,0.0639004149377593,6.38365783593999e-05,6.38365783593999e-05
AY040563,0.603167834297898,6.09198903441974e-05,6.09198903441974e-05,6.09198903441974e-05,0.124946695095949,6.09198903441974e-05,6.09198903441974e-05,6.09198903441974e-05,6.09198903441974e-05,6.09198903441974e-05,6.09198903441974e-05,0.246786475784344,6.09198903441974e-05,6.09198903441974e-05,0.0244288760280231
AY040564,0.196314840777088,4.00560785099139e-05,0.052112958141398,4.00560785099139e-05,0.224354095734028,4.00560785099139e-05,4.00560785099139e-05,4.00560785099139e-05,0.0360905267374324,4.00560785099139e-05,4.00560785099139e-05,0.324494292008812,4.00560785099139e-05,0.0240737031844582,0.142239134788704
AY040565,0.0600199401794616,0.0201395812562313,0.0301096709870389,0.0899302093718843,0.000199401794616152,0.000199401794616152,0.000199401794616152,0.139780658025922,0.0301096709870389,0.000199401794616152,0.000199401794616152,0.000199401794616152,0.000199401794616152,0.000199401794616152,0.628315054835494
AY040566,0.000145666423889294,0.000145666423889294,0.291478514202476,0.000145666423889294,0.000145666423889294,0.000145666423889294,0.000145666423889294,0.000145666423889294,0.000145666423889294,0.000145666423889294,0.000145666423889294,0.000145666423889294,0.000145666423889294,0.000145666423889294,0.706627822286963
AY040567,0.00031104199066874,0.00031104199066874,0.00031104199066874,0.00031104199066874,0.00031104199066874,0.00031104199066874,0.0314152410575428,0.311353032659409,0.00031104199066874,0.00031104199066874,0.218040435458787,0.00031104199066874,0.124727838258165,0.311353032659409,0.00031104199066874
AY040568,0.0002460024600246,0.0002460024600246,0.221648216482165,0.0002460024600246,0.0002460024600246,0.0002460024600246,0.0617466174661747,0.356949569495695,0.0002460024600246,0.0002460024600246,0.0002460024600246,0.0002460024600246,0.0986469864698647,0.0002460024600246,0.258548585485855
AY040569,0.0002460024600246,0.0248462484624846,0.270848708487085,0.0002460024600246,0.0002460024600246,0.0002460024600246,0.0248462484624846,0.320049200492005,0.0002460024600246,0.0002460024600246,0.0002460024600246,0.0002460024600246,0.0863468634686347,0.0002460024600246,0.270848708487085
AY040570,0.000134861766689144,0.000134861766689144,0.350775455158463,0.000134861766689144,0.249629130141605,0.000134861766689144,0.000134861766689144,0.000134861766689144,0.209170600134862,0.000134861766689144,0.000134861766689144,0.000134861766689144,0.18894133513149,0.000134861766689144,0.000134861766689144
AY040571,0.000207684319833853,0.000207684319833853,0.000207684319833853,0.249428868120457,0.0209761163032191,0.000207684319833853,0.000207684319833853,0.000207684319833853,0.000207684319833853,0.000207684319833853,0.000207684319833853,0.353271028037383,0.000207684319833853,0.000207684319833853,0.374039460020768
AY040572,0.0801695713612812,9.42063118228921e-05,0.221479039095619,0.0330664154498351,9.42063118228921e-05,9.42063118228921e-05,0.122562411681583,0.0048045219029675,0.353367875647668,9.42063118228921e-05,9.42063118228921e-05,9.42063118228921e-05,9.42063118228921e-05,9.42063118228921e-05,0.183796514366463
AY040573,0.000159616919393456,0.000159616919393456,0.000159616919393456,0.000159616919393456,0.000159616919393456,0.000159616919393456,0.000159616919393456,0.119872306464485,0.167757382282522,0.000159616919393456,0.000159616919393456,0.000159616919393456,0.000159616919393456,0.0799680766161213,0.630646448523543
AY040574,0.355328877945832,7.03482237073514e-05,7.03482237073514e-05,7.03482237073514e-05,0.190010552233556,7.03482237073514e-05,7.03482237073514e-05,7.03482237073514e-05,7.03482237073514e-05,7.03482237073514e-05,7.03482237073514e-05,0.453816391136124,7.03482237073514e-05,7.03482237073514e-05,7.03482237073514e-05
AY040575,0.177055792068116,4.48129061169617e-05,0.132242885951154,4.48129061169617e-05,4.48129061169617e-05,4.48129061169617e-05,4.48129061169617e-05,4.48129061169617e-05,4.48129061169617e-05,4.48129061169617e-05,4.48129061169617e-05,0.224109343490925,0.466099036522518,4.48129061169617e-05,4.48129061169617e-05
AY040576,0.177187389302161,0.106340772228126,0.0744597945448105,7.08466170740347e-05,0.0886291179596174,7.08466170740347e-05,7.08466170740347e-05,7.08466170740347e-05,7.08466170740347e-05,7.08466170740347e-05,7.08466170740347e-05,0.552674459794545,7.08466170740347e-05,7.08466170740347e-05,7.08466170740347e-05
AY040577,0.0425073457394711,6.52954619653934e-05,6.52954619653934e-05,6.52954619653934e-05,6.52954619653934e-05,6.52954619653934e-05,6.52954619653934e-05,0.897877897486125,6.52954619653934e-05,6.52954619653934e-05,6.52954619653934e-05,6.52954619653934e-05,0.0229187071498531,0.00333006856023506,0.0327130264446621
AY040578,0.000212089077412513,0.000212089077412513,0.254718981972428,0.615270413573701,0.000212089077412513,0.000212089077412513,0.0108165429480382,0.000212089077412513,0.000212089077412513,0.000212089077412513,0.116861081654295,0.000212089077412513,0.000212089077412513,0.000212089077412513,0.000212089077412513
AY040579,0.317484131563762,0.000115406809001731,0.000115406809001731,0.000115406809001731,0.000115406809001731,0.000115406809001731,0.000115406809001731,0.127062896710906,0.000115406809001731,0.000115406809001731,0.000115406809001731,0.173225620311598,0.357876514714368,0.0116560877091748,0.0116560877091748
AY040580,0.0723331916702082,0.0255843603909902,8.49978750531237e-05,0.0638334041648959,8.49978750531237e-05,8.49978750531237e-05,8.49978750531237e-05,0.0255843603909902,8.49978750531237e-05,8.49978750531237e-05,0.191330216744581,8.49978750531237e-05,0.450573735656609,0.1700807479813,8.49978750531237e-05
AY040581,0.000135777325186694,0.0612355736591989,0.000135777325186694,0.461778682959946,0.0137135098438561,0.000135777325186694,0.000135777325186694,0.237746096401901,0.000135777325186694,0.000135777325186694,0.000135777325186694,0.000135777325186694,0.115546503733876,0.108757637474542,0.000135777325186694
AY040582,0.124871606749817,0.0221570066030814,0.0148202494497432,0.000146735143066764,0.000146735143066764,0.0588407923697726,0.000146735143066764,0.0294937637564197,0.000146735143066764,0.000146735143066764,0.00748349229640499,0.271606749816581,0.396331621423331,0.0441672780630961,0.0294937637564197
AY040583,0.000102406554019457,0.000102406554019457,0.000102406554019457,0.000102406554019457,0.000102406554019457,0.000102406554019457,0.000102406554019457,0.0257040450588838,0.000102406554019457,0.000102406554019457,0.000102406554019457,0.379006656426011,0.138351254480287,0.455811571940604,0.000102406554019457
AY040584,0.000221483942414175,0.000221483942414175,0.321373200442968,0.000221483942414175,0.000221483942414175,0.000221483942414175,0.000221483942414175,0.0223698781838317,0.000221483942414175,0.000221483942414175,0.288150609080842,0.000221483942414175,0.232779623477298,0.133111849390919,0.000221483942414175
AY040585,7.86472670074715e-05,0.0118757373181282,7.86472670074715e-05,0.169170271333071,7.86472670074715e-05,0.243885174990169,7.86472670074715e-05,7.86472670074715e-05,7.86472670074715e-05,7.86472670074715e-05,7.86472670074715e-05,0.574203696421549,7.86472670074715e-05,7.86472670074715e-05,7.86472670074715e-05
AY040586,0.0794005289450485,0.155803702615339,5.87716720540699e-05,5.87716720540699e-05,0.099970614163973,0.0206288568909785,5.87716720540699e-05,5.87716720540699e-05,0.017690273288275,5.87716720540699e-05,0.00593593887746106,0.620099911842492,5.87716720540699e-05,5.87716720540699e-05,5.87716720540699e-05
AY040587,0.074591381872214,0.000297176820208024,0.000297176820208024,0.000297176820208024,0.000297176820208024,0.0300148588410104,0.000297176820208024,0.000297176820208024,0.386627043090639,0.000297176820208024,0.000297176820208024,0.505497771173849,0.000297176820208024,0.000297176820208024,0.000297176820208024
AY040588,0.0378845116028063,0.0378845116028063,0.0972477064220184,0.0486778197517539,0.000107933081489477,0.15661090124123,0.000107933081489477,0.000107933081489477,0.000107933081489477,0.000107933081489477,0.000107933081489477,0.62072315164598,0.000107933081489477,0.000107933081489477,0.000107933081489477
AY040589,0.102964307320024,0.000120992135511192,0.000120992135511192,0.000120992135511192,0.000120992135511192,0.000120992135511192,0.000120992135511192,0.000120992135511192,0.000120992135511192,0.000120992135511192,0.000120992135511192,0.89546279491833,0.000120992135511192,0.000120992135511192,0.000120992135511192
AY040590,0.0919104991394148,0.000114744693057946,0.000114744693057946,0.000114744693057946,0.0402753872633391,0.000114744693057946,0.000114744693057946,0.000114744693057946,0.000114744693057946,0.000114744693057946,0.0288009179575445,0.837751004016064,0.000114744693057946,0.000114744693057946,0.000114744693057946
AY040591,0.00575007116424708,0.068374608596641,0.190777113578138,0.0598348989467691,0.0342157699971534,5.69313976658127e-05,5.69313976658127e-05,5.69313976658127e-05,5.69313976658127e-05,5.69313976658127e-05,5.69313976658127e-05,0.640535155138059,5.69313976658127e-05,5.69313976658127e-05,5.69313976658127e-05
AY040592,0.153275594048412,0.0799911170330891,4.44148345547413e-05,0.0466799911170331,0.286520097712636,4.44148345547413e-05,4.44148345547413e-05,4.44148345547413e-05,0.0311347990228736,0.0311347990228736,4.44148345547413e-05,0.370908283366644,4.44148345547413e-05,4.44148345547413e-05,4.44148345547413e-05
AY040593,0.000337268128161889,0.000337268128161889,0.000337268128161889,0.000337268128161889,0.000337268128161889,0.000337268128161889,0.000337268128161889,0.000337268128161889,0.000337268128161889,0.000337268128161889,0.742327150084317,0.253288364249578,0.000337268128161889,0.000337268128161889,0.000337268128161889
AY040594,0.112550607287449,8.99685110211426e-05,0.0090868196131354,8.99685110211426e-05,8.99685110211426e-05,8.99685110211426e-05,8.99685110211426e-05,8.99685110211426e-05,8.99685110211426e-05,8.99685110211426e-05,8.99685110211426e-05,0.652361673414305,0.225011246063878,8.99685110211426e-05,8.99685110211426e-05
AY040595,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.17797513321492,0.000355239786856128,0.000355239786856128,0.0181172291296625,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.799644760213144,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.000355239786856128
AY040596,0.0412005457025921,0.000272851296043656,0.000272851296043656,0.000272851296043656,0.0684856753069577,0.191268758526603,0.000272851296043656,0.000272851296043656,0.000272851296043656,0.000272851296043656,0.0412005457025921,0.655115961800819,0.000272851296043656,0.000272851296043656,0.000272851296043656
AY040597,0.000186393289841566,0.000186393289841566,0.000186393289841566,0.000186393289841566,0.261136999068034,0.000186393289841566,0.121342031686859,0.000186393289841566,0.046784715750233,0.000186393289841566,0.000186393289841566,0.531407269338304,0.000186393289841566,0.000186393289841566,0.0374650512581547
AY040598,0.0890867128255852,0.0693043191559512,0.0660072535443455,6.59413122321134e-05,6.59413122321134e-05,6.59413122321134e-05,6.59413122321134e-05,6.59413122321134e-05,6.59413122321134e-05,6.59413122321134e-05,6.59413122321134e-05,0.774876360039565,6.59413122321134e-05,6.59413122321134e-05,6.59413122321134e-05
AY040599,0.000133067198935462,0.000133067198935462,0.000133067198935462,0.000133067198935462,0.000133067198935462,0.299534264803726,0.000133067198935462,0.199733865602129,0.000133067198935462,0.146506986027944,0.0999334664005323,0.252960745176314,0.000133067198935462,0.000133067198935462,0.000133067198935462
AY040600,8.39278220730172e-05,8.39278220730172e-05,0.100797314309694,0.184725136382711,8.39278220730172e-05,8.39278220730172e-05,8.39278220730172e-05,0.352580780528745,8.39278220730172e-05,8.39278220730172e-05,8.39278220730172e-05,8.39278220730172e-05,0.360973562736047,8.39278220730172e-05,8.39278220730172e-05
AY040601,0.000107353730542136,0.000107353730542136,0.257756307031669,0.000107353730542136,0.000107353730542136,0.000107353730542136,0.000107353730542136,0.000107353730542136,0.0162104133118626,0.000107353730542136,0.000107353730542136,0.241653247450349,0.483199141170156,0.000107353730542136,0.000107353730542136
AY040602,0.155020080321285,0.000114744693057946,0.000114744693057946,0.000114744693057946,0.000114744693057946,0.000114744693057946,0.000114744693057946,0.0460126219162364,0.000114744693057946,0.000114744693057946,0.000114744693057946,0.413195639701664,0.373034997131383,0.000114744693057946,0.0115892139988526
