author_id,author_name,text_hash,words,sura,aaya
02-17,"النسفي",f4427250f5aeb12bc2976497cc11a4c5,475,92,1
02-17,"النسفي",3421733bd55074e436f20d46547bd9c0,474,77,25
02-17,"النسفي",d4c4190a999b56de7ffeb719091c7af0,469,79,1
02-17,"النسفي",0cadcb08308e95b1d86921060a6b6232,469,84,6
02-17,"النسفي",238deae934f6a0f72690c25c7ab8e0ce,462,12,23
02-17,"النسفي",149ca215f27f5beaa5f63a2bc4069989,461,24,35
02-17,"النسفي",1c067ce359feafc16343b239ce0d953d,456,65,7
02-17,"النسفي",e1f1e953a716910d8cfc7901177249f8,455,5,4
02-17,"النسفي",470871e5df8e5f1bd4e41f9da86977ac,453,114,1
02-17,"النسفي",543216430957bc20f3e6f78e4c0a3c1c,452,17,82
02-17,"النسفي",6b57e71274d095741f1df9fb07fd25a8,452,77,1
02-17,"النسفي",8cfbf35426c60ea69a7662ca9f668918,449,95,1
02-17,"النسفي",30ca21a33d73ea20c4ec6bc816206a58,441,13,28
02-17,"النسفي",1002ea5c74738d2996f1c54934324c66,441,19,1
02-17,"النسفي",f9c081318dfcceec8682bc396775ee0d,440,11,15
02-17,"النسفي",69e047fb650117db00e11f5bc88ac102,440,20,18
02-17,"النسفي",dd5fdff761093d35b876450edf39171b,440,94,1
02-17,"النسفي",da830b157b0980d1bdbb124ac62c05af,439,2,148
02-17,"النسفي",f1ecd52873493ea428dd7cd871468f57,437,96,1
02-17,"النسفي",4ea150cdcfe6f613e818556d4b352365,435,82,1
02-17,"النسفي",964f5038e1297c2e2cf78222beb21c57,434,6,36
02-17,"النسفي",de6f30cf7aa445a2501d9a8ebe5d861c,433,18,20
02-17,"النسفي",d35df2992c7c66ede4c8c77ea968e08f,427,27,17
02-17,"النسفي",1061ec9f0524bf9b2fea97742a540f31,425,2,82
02-17,"النسفي",5241c788851f2a27ad6c2622dcbc0a15,425,11,4
02-17,"النسفي",4052cdf6ed79e95495323bd3af45eab8,425,12,55
02-17,"النسفي",bf9bd5f7ae04fb59daf2ae0aa1c9670f,424,29,43
02-17,"النسفي",44c81cddbf40279e0613d59064c47da9,420,19,42
02-17,"النسفي",896f36271084b66241a0d045aaf7ad3c,419,5,116
02-17,"النسفي",7b28268fde4dc23945df3f37f4293e6e,419,78,31
02-17,"النسفي",685985a64fdd52035b5c75e99404f876,416,2,152
02-17,"النسفي",93d28869c2001ddb82020d37b0c0b37b,415,27,38
02-17,"النسفي",3fb317741fe2156c7fda0cd8dc85136d,407,13,17
02-17,"النسفي",f02b2e57bc44b1a15dff4924eebe0fae,405,10,36
02-17,"النسفي",f499d332449f6dde7901e8b2cc9c020e,403,10,13
02-17,"النسفي",fe8d42d74b55e66f99e90e83a03c13b7,403,24,56
02-17,"النسفي",66a0bf022059e94de8f83bdf11dd32d9,402,28,23
02-17,"النسفي",5de4c7eba04edd0eeef5a5466499de2d,401,26,83
02-17,"النسفي",715dfcd45bc88376fbf39e9c0e89380d,397,111,1
02-17,"النسفي",31f1fcfc7323c1b5cc8213d8230ca377,396,20,51
02-17,"النسفي",bfe3349009ac26aeb00cb1c038d64cd6,395,10,92
02-17,"النسفي",154b29ec5ab37e7ebd659ea135cc0a7c,394,17,60
02-17,"النسفي",80487468b95541806080c1ce9b288967,394,24,61
02-17,"النسفي",e2371991313aa5accefe2882073ce819,394,24,62
