"Abu-Hayyan" "al-Baghawi" "al-Baydawi" "al-Khazin" "al-Mawardi" "al-Nasafi" "al-Qurtubi" "al-Razi" "al-Suyuti" "al-Tabari" "al-Zamakhshari" "Fairuzabadi" "Ibn-Abd-al-Salam" "Ibn-al-Jawzi" "Ibn-Arafa" "Ibn-Atiay" "Ibn-Kathir" "Samarqandi"
"وباقي" 0.0193200946337569 7.89641171258957e-05 0 0.000270434989764036 0 8.63166712666259e-05 0.000179621653929246 0.00019870829671719 0.000491337716065761 0 0 0 0 0.00378777975099873 0 0.0122067782748663 0.000177118459777874 0
"لكنه" 0.0106650971499968 0.00114497969832549 0.0111451779622681 0.00191762992741771 0.000851266258559607 0.00194212510349908 0.00179621653929246 0.011640994382682 0.000982675432131521 6.80941315115581e-05 0.000691881673331793 0 0.00155853871410166 0.00197769031246837 0.0137066100126786 0.00818839784897865 0.00098399144321041 0.000426765693815968
"لموسى" 0.00445403379281223 0.00615920113581986 0.00546332253052358 0.00840806968175456 0.00365543746322655 0.00179107092878249 0.00559072397854779 0.0052988879124584 0.00687872802492065 0.000839827621975883 0.00415129003999076 0.010703110991261 0.00519512904700553 0.00358665870227314 0.00342665250316965 0.0078345781888376 0.00547099242424988 0.00751764183721975
"الزاي" 0.00761379477894688 0.00714625259989356 0.00330921250420286 0.000368774986041867 0.00300446914785744 0.00418635855643136 0.0048722373628308 0.00210299614025693 0.00737006574098641 0.00220171025220704 0.00393840337127329 0.00125101297300453 0.000519512904700553 0.0125030251957746 0 0.0144560604000487 1.96798288642082e-05 0.00633582914665245
"وشيبة" 0.0130439561075215 0.000592230878444217 0.000561941745996711 0.00118007995533397 0.00190283046030971 0.000237370845983221 0.00550091315158316 0.000364298543981515 0 0.000590149139766837 0.000798325007690531 0.00514305333346307 0.00311707742820332 0.00496098586856471 0.000856663125792413 0.0186513506560069 0.000531355379333621 0.00098484390880608
"حماد" 0.00114966131989796 0.00738314495127124 0 0.000295019988833493 0.000550819343773864 0.00172633342533252 0.00314337894376181 9.9354148358595e-05 0 0.0224937614426514 0.000106443334358737 0 0 0.00120672629235358 0 0.000631820821680451 0.030621813712708 0.00315150050817946
"وَقَالُواْ" 0 0.01058119169487 0.0142982955370274 0 0.00320476709104793 0.0136164548923102 0.00323318977072643 0.00500082546738261 0.0299716006800114 0.000476658920580907 0.00393840337127329 0.0231205730936763 0.00207805161880221 0 0.00685330500633931 0 0.00753737445499174 0.0125403457721308
"تدخل" 0.00856823059169236 0.00217151322096213 0.00337165047598027 0.0026797648985709 0.000951415230154855 0.00817850460251281 0.00702769720998176 0.0038748117859852 0.000982675432131521 0.00181584350697488 0.00542861005229561 0.000602339579594774 0.00259756452350276 0.00429058237281272 0.00599664188054689 0.0072785758657588 0.00320781210486594 0.00354543807170189
"لَهُمُ" 0.000108458615084713 0.00987051464073696 0.0120817475389293 0.000368774986041867 0.00350521400583368 0.0105953713979783 0.00428846698756075 0.0052492108382791 0.0275149120996826 0.00585609530999399 0.00468350671178445 0.0198772061266275 0.0109097709987116 0.00237993240991956 0.0197032518932255 0.000379092493008271 0.00580554951494142 0.0100125797395285
"صارت" 0.00463479815128675 0.0018951388110215 0.00390237323608827 0.00575288978225312 0.00510759755135764 0.00172633342533252 0.00586015645944165 0.0131644246575138 0.00147401314819728 0.00276916134813669 0.00191598001845727 0.0024093583183791 0.00571464195170608 0.00646939373400669 0.00171332625158483 0.00323492260700391 0.00265677689666811 0.0106691423453992
"معروف" 0.0121762871868438 0.00126342587401433 0.00065559870366283 0.00226181991439012 0.00235350083248833 0.00151054174716595 0.00478242653586618 0.00185461076936044 0 0.00381327136464725 0.00175631501691917 0.00671840300317248 0.00207805161880221 0.00475986481983912 0 0.00556002323078797 0.00466411944081734 0.00236362538113459
"الإضافة" 0.0110266258669459 0.00110549763976254 0.00181070118154496 0.00103256996091723 0.0012518621449406 0.0050063669334643 0.00314337894376181 0.0065739328163937 0.000982675432131521 0.001952031769998 0.0104846684343356 0 0.000519512904700553 0.000469282447026392 0.00342665250316965 0.00788512385457203 0.000413276406148372 0.00679542297076195
"عذاباً" 0.00535785558518484 0.00608023701869397 0.00109266450610472 0.0101781896147555 0.00670998109688161 0.0048121544231144 0.00363733849206723 0.00274879810458779 0.00491337716065761 0.00177044741930051 0.00361907336819707 0.00973010090114635 0.00779269357050829 0.00871524544477585 0 0.00346237810280887 0.00564811088402775 0.00636865727694599
"الـمثنى" 0 0 0 0 0 0 0 0 0 0.0746084700928305 0 0 0 0 0 0 0 0
"حسان" 0.00453357011054102 0.00686987818995292 0.00140485436499178 0.00587581477760041 0.0101651206169177 0.00079842920921629 0.00862183938860381 0.000745156112689462 0.00147401314819728 0.00345010266325228 0.00367229503537644 0.0101471052254812 0.00519512904700553 0.00455874377111352 0 0.00922458399653459 0.00871816418684423 0.0044646257199209
"حمله" 0.00640628886433707 0.00225047733808803 0.00511991368574781 0.00427778983808565 0.00280417120466694 0.00567532113578066 0.00271677751567985 0.0169730003445933 0.00294802629639456 0.000771733490464325 0.00574794005537182 0.00111201153155958 0.00363659033290387 0.00358665870227314 0.010279957509509 0.00197128096364301 0.00285357518531019 0.00065656260587072
"للرسول" 0.016283253411385 0.00134238999114023 0.00992763751260857 0.00088505996650048 0.00120178765914298 0.00168317508969921 0.000359243307858492 0.00536512401136413 0.000491337716065761 0.000249678482209046 0.00149020668102232 0.000278002882889896 0.0332488259008354 0.000502802621813991 0.000856663125792413 0.000480183824477143 0.000747833496839911 0.000722218866457792
"رَبّ" 0 7.89641171258957e-05 0.0277536784550598 0 0.000200297943190496 0.0105953713979783 0.00103282451009317 0.0117072304815878 0.00933541660524945 0.0116894925761508 0.00298041336204465 0 0 0 0 0 7.87193154568328e-05 0.0181211279220319
"الوقف" 0.00861884461206523 0.00335597497785057 0.00540088455874617 0.000909644965569938 0.000400595886380992 0.00729375872202989 0.0124612522413415 0.00208643711553049 0 0.000680941315115581 0.00755747673947036 0 0 0.00656995425836948 0.0111366206353014 0.00722803020002436 0.000373916748419956 0.00269190668406995
"إِنّى" 0.000151842061118599 0 0.0202611218417703 0 0 0.0143285674302599 0 0.0172379447402162 0.0206361840747619 0.000295074569883418 0.0100056734297213 0 0 0 0 0 0 0.0216993941240273
"قلوب" 0.00375266808193108 0.00406665203198363 0.00246629988520779 0.0129562945096043 0.00555826792353626 0.00597742948521385 0.00471506841564271 0.00604404402514786 0.00442203944459185 0.00279185939197388 0.00500283671486066 0.00648673393409756 0.00519512904700553 0.00301681573088395 0.000856663125792413 0.00477656541190421 0.00397532543057006 0.00755046996751328
"أوحى" 0.00579892061986268 0.00450095467617605 0.0024975188710965 0.00752300971525408 0.005858714838322 0.00284845015179866 0.00606223082011206 0.00354363129145655 0.000982675432131521 0.00449421267976283 0.00931379175638953 0.00310436552560383 0.00415610323760442 0.00311737625524675 0.000856663125792413 0.00715221170142271 0.0048018782428668 0.00564643841048819
"علـيّ" 7.95363177287898e-05 0 0 0 0 0 0 9.9354148358595e-05 0 0.0740183209530636 0 0 0 0 0 0 0 0
"طعام" 0.00459141470525287 0.0046194008518649 0.00337165047598027 0.00570371978411421 0.00380566092061942 0.00694849203696339 0.00590506187292397 0.00278191615404066 0.00196535086426304 0.00415374202220504 0.00489639338050192 0.00518938714727805 0.00831220647520884 0.0058325104130423 0.00428331562896207 0.00743021286296211 0.00570715037062038 0.00607320410430416
"أَرْسَلْنَا" 8.67668920677707e-05 0.011331350807566 0.0127373462425921 0.000295019988833493 0.00410610783540517 0.0117390672922611 0.00451299405497231 0.00544791913499629 0.0275149120996826 0.000295074569883418 0.00276752669332717 0.0234912436041962 0.00727318066580774 0.000636883320964389 0.0119932837610938 0.000303273994406617 0.00612042677676875 0.0131969083780015
"ولده" 0.00425880828565975 0.00382975968060594 0.00440187701030757 0.00464656482412752 0.00510759755135764 0.00602058782084716 0.00794825818636914 0.00471932204703326 0.00343936401246032 0.00413104397836786 0.00942023509074827 0.00579172672687282 0.0088317193799094 0.00636883320964389 0.00342665250316965 0.00240091912238571 0.00545131259538567 0.00541664149843344
"تأويلات" 0.000383220439965987 0 0 4.91699981389156e-05 0.155080682515241 0 0.000538864961787738 0.00086106928577449 0 4.5396087674372e-05 0 0 0.00207805161880221 3.35201747875994e-05 0.000856663125792413 0.000960367648954286 0 0
"يد" 0.00407081335284624 0.00473784702755374 0.00433943903853016 0.00865391967244914 0.00365543746322655 0.00768218374272971 0.00550091315158316 0.00650769671748797 0.00196535086426304 0.00288265156732263 0.00532216671793687 0.00370670510519861 0.00467561614230497 0.00519562709207791 0.00428331562896207 0.00523147640351414 0.00460507995422472 0.00361109433228896
"أقبل" 0.00305130237104994 0.0105022275777441 0.00390237323608827 0.0082113896891989 0.00565841689513151 0.00459636274494783 0.00565808209877125 0.00312965567329574 0.00196535086426304 0.00565181291545932 0.00665270839742109 0.00579172672687282 0.0088317193799094 0.00496098586856471 0.00171332625158483 0.0026536474510579 0.00755705428385595 0.00646714166782659
"الحسنة" 0.00763548650196382 0.00197410292814739 0.00359018337720121 0.00602332477201716 0.00640953418209587 0.00750955040019646 0.00343526413139683 0.00581221767897781 0.00147401314819728 0.000976015884998999 0.0059608267240893 0.00384570654664356 0.00727318066580774 0.00271513415779555 0.000856663125792413 0.00399310759302045 0.00452636063876789 0.00324998489906007
"حسناً" 0.00706427112918433 0.00580386260875333 0.00246629988520779 0.00934229964639396 0.00430640577859566 0.00356056268974832 0.00336790601117337 0.00357674934090942 0.00589605259278913 0.00236059655906735 0.00383196003691455 0.0146414851655345 0.00571464195170608 0.00191064996289317 0 0.00444801858463038 0.00251901809461865 0.00636865727694599
"عليم" 0.00844531082792968 0.00126342587401433 0.000842912618995067 0.0133496544947156 0.00530789549454814 0.00401372521389811 0.00170640571232784 0.00251697175841774 0 0.00124839241104523 0.00196920168563664 0.00384570654664356 0.00207805161880221 0.00345257800312274 0.00428331562896207 0.00548420473218632 0.00425084303466897 0.00853531387631936
"ولولا" 0.00658705322281159 0.00300063645078403 0.00165460625210143 0.00813763469199053 0.00485722512236952 0.00552426696106406 0.00435582510778422 0.00740188405271532 0 0.00215631416453267 0.00447062004306697 0.000834008648669687 0.00311707742820332 0.00626827268528109 0.00428331562896207 0.0041952902559582 0.00423116320580476 0.00416917254727907
"الحاء" 0.0097251224859293 0.00525111378887206 0.000749255661328949 0.000712964973014276 0.00050074485797624 0.00105737922301617 0.00469261570890156 0.00221890931334195 0.00638739030885489 0.000817129578138697 0.00196920168563664 0.00143634822826446 0.00259756452350276 0.013139908516739 0 0.0175393460098493 5.90394865926246e-05 0.00400503189581139
"أحدهم" 0.00477940963806637 0.00576438055019038 0.00209167205454331 0.00776885970594866 0.00420625680700041 0.00271897514489872 0.00684807555605251 0.00213611418970979 0.00196535086426304 0.00628735814290053 0.00409806837281139 0.000509671951964809 0.0155853871410166 0.00680459548188268 0.00513997875475448 0.00556002323078797 0.00838360709615269 0.00571209467107527
"عَنْهُ" 6.5075169050828e-05 0.00797537582971546 0.0111139589763794 0.00022126499162512 0.00310461811945269 0.00921430465771232 0.00545600773810085 0.00390792983543807 0.022601534939025 0.00769463686080606 0.00452384171024634 0.018579859339808 0.00571464195170608 0.000469282447026392 0.00942329438371655 0.000379092493008271 0.00883624316002948 0.011391361211857
"تقع" 0.00804762923928573 0.00339545703641351 0.00408968715142051 0.00403193984739108 0.0012518621449406 0.00779007958181299 0.00442318322800769 0.00367610348926801 0.0024566885803288 0.00122569436720805 0.0068123733989592 0.00148268204207944 0.00103902580940111 0.00459226394590112 0.00685330500633931 0.0102860429769577 0.00204670220187765 0.00279039107495056
"وأكثر" 0.00721611319030293 0.00876501700097442 0.0025287378569852 0.00624458976364228 0.00390580989221467 0.00241686679546553 0.00646637954145286 0.00549759620917559 0.00147401314819728 0.00104411001651056 0.00463028504460508 0.0013436806006345 0.00207805161880221 0.00740795862805947 0.000856663125792413 0.00682366487414887 0.00307005330281648 0.00259342229318934
"صدر" 0.00858269174037032 0.0026452979237175 0.00365262134897862 0.00447446983064132 0.00305454363365506 0.00330161267594844 0.00473752112238387 0.00604404402514786 0.00343936401246032 0.000885223709650255 0.00377873836973518 0 0.00623415485640663 0.00271513415779555 0.00428331562896207 0.0131671459238206 0.00324717176259435 0.000525250084696576
"وبنحو" 0 0 0 0.000122924995347289 0 0 8.98108269646231e-05 0 0 0.0729061168050415 0 0 0 0 0 0.000884549150352632 7.87193154568328e-05 0
"المثنى" 0.00195225507152484 0.00300063645078403 0.000593160731885418 0 5.0074485797624e-05 0 4.49054134823115e-05 4.96770741792975e-05 0.000982675432131521 0.0527275558337831 0.000532216671793687 0 0 0 0 0.00128891447622812 0.00987927408983252 0
"وانتصب" 0.020064843790672 7.89641171258957e-05 0.00040584681655318 0 0 0.00552426696106406 0.00172885841906899 0.000430534642887245 0 6.80941315115581e-05 0.00260786169178907 0 0 0.00184360961331797 0 0 0 0
"نحوه" 0.0057916900455237 0.000710677054133061 0.00106144552021601 0.00452363982878023 0.000400595886380992 0.00172633342533252 0.00377205473251417 0.00013247219781146 0.00147401314819728 0.00808050360603822 0.00372551670255581 0.000834008648669687 0.00103902580940111 0.00419002184844993 0.000856663125792413 0.0122067782748663 0.0165704159036633 0.00177271903585094
"السابعة" 0.0024222424035586 0.00398768791485773 0.00112388349199342 0.00422861983994674 0.00420625680700041 0.00373319603228157 0.0173559423109134 0.0071369396570924 0.00491337716065761 0.00360898897011258 0.00292719169486528 0.00783041453473206 0.00519512904700553 0.00650291390879429 0.000856663125792413 0.00300746711119895 0.00655338301178133 0.00318432863847299
"والعامل" 0.0127330414109454 0 0.00930325779483444 0 0 0.0119117006347944 0.00199829089996286 0.00102665953303881 0.00491337716065761 6.80941315115581e-05 0.00234175335589222 0 0 0.000134080699150398 0.00428331562896207 0.010665135469966 1.96798288642082e-05 0
"تسعة" 0.0051481689293544 0.00501422143749437 0.00280970872998356 0.00481865981761373 0.0125686959352036 0.00673270035879682 0.00428846698756075 0.00230170443697412 0.00540471487672337 0.00236059655906735 0.00617371339280677 0.00996176997022126 0.00727318066580774 0.00958676998925343 0.00171332625158483 0.00275473878252677 0.00368012799760693 0.00604037597401063
"مفعولاً" 0.0147142187798261 0 0.00480772382686075 0.000934229964639396 0.000100148971595248 0.00632269617028035 0.00206564902018633 0.00301374250021071 0.000491337716065761 0.00034047065755779 0.00862191008305773 0.000278002882889896 0.000519512904700553 0.00157544821501717 0 0.0041952902559582 0.000373916748419956 0.00105050016939315
"لَقَدْ" 9.39974664067516e-05 0.00746210906839714 0.0080857173451749 0.000319604987902951 0.00655975763948874 0.00653848784844692 0.00496204818979542 0.00493458936847688 0.0240755480872223 0.00996444124452466 0.00814291507844342 0.0174215139944335 0.0098707451893105 0.00191064996289317 0.0111366206353014 0.000379092493008271 0.00830488778069586 0.00883076704896119
"أخرج" 0.00479387078674433 0.00347442115353941 0.00340286946186897 0.00853099467710185 0.0025037242898812 0.00589111281394722 0.00493959548305427 0.00364298543981515 0.000982675432131521 0.00388136549615881 0.00686559506613857 0.00254835975982404 0.00467561614230497 0.00640235338443149 0 0.00485238391050587 0.00584490917266983 0.00718936053428439
"ثمانية" 0.00462033700260879 0.0055274881988127 0.00268483278642873 0.00597415477387824 0.0119678021056321 0.00537321278634747 0.0048722373628308 0.00339460006891866 0.00442203944459185 0.00122569436720805 0.00404484670563202 0.00403104180190349 0.00935123228460995 0.0128382269436506 0.00171332625158483 0.00548420473218632 0.00334557090691539 0.00653279792841367
"أربع" 0.00364420946684637 0.00560645231593859 0.00533844658696876 0.0069329697375871 0.00831236464240558 0.00302108349433191 0.0133818132177288 0.00349395421727726 0.000982675432131521 0.00295074569883418 0.00393840337127329 0.00509671951964809 0.00935123228460995 0.00315089643003434 0.00171332625158483 0.00305801277693338 0.00633690489427504 0.00453028198050797
"مجاز" 0.0119521393823354 0.000592230878444217 0.00499503774219299 0.00179470493207042 0.00025037242898812 0.00651690868063026 0.0019309327797394 0.00668984598947873 0.00393070172852608 0.000295074569883418 0.00915412675485142 0 0.00103902580940111 0.00264809380822035 0.02484323064798 0.00510511223917805 0 0.000623734475577184
"فَمَن" 0 0.00912035552804095 0.00952179069605539 0 0.00330491606264318 0.0111132714255781 0.00664600119538211 0.00558039133280775 0.024566885803288 0.00118029827953367 0.00569471838819245 0.0193212003608477 0.00623415485640663 0 0.014563273138471 0.000278001161539399 0.00789161137454749 0.0132625646385885
"تعلم" 0.0040852745015242 0.00840967847390789 0.00483894281274946 0.0094898096408107 0.00595886380991725 0.00230897095638224 0.00471506841564271 0.00505050254156191 0.00638739030885489 0.00154346698092865 0.00372551670255581 0.00657940156172753 0.00519512904700553 0.00529618761644071 0.00256998937737724 0.00477656541190421 0.00434924217899001 0.00932318900336423
"كائن" 0.00586399578891351 0.00311908262647288 0.00593160731885418 0.00322063487809897 0.000801191772761983 0.0101206297060119 0.00294130458309141 0.0025997668820499 0.00393070172852608 0.00419913810987941 0.00846224508151963 0.0112591167570408 0.00103902580940111 0.00372073940142353 0.00342665250316965 0.0020976451279791 0.00401468508829847 0.00768178248868743
"مؤمنين" 0.00681843160165898 0.00505370349605732 0.00177948219565625 0.0120466495440343 0.00175260700291684 0.00498478776564765 0.00354752766510261 0.0033118049452865 0.00147401314819728 0.000703639358952767 0.00447062004306697 0.0122321268471554 0.00311707742820332 0.00449170342153832 0.00171332625158483 0.00530729490211579 0.00104303092980303 0.00594189158313002
"ذكروا" 0.00737518582576051 0.00185565675245855 0.000218532901220943 0.00462197982505806 0.00350521400583368 0.000712112537949664 0.00148187864491628 0.0206656628585878 0.000982675432131521 0.00199742785767237 0.000904768342049268 0.000602339579594774 0.00155853871410166 0.00231289206034436 0.0119932837610938 0.00166800696923639 0.00316845244713752 0.00318432863847299
"شديداً" 0.00180764358474522 0.00730418083414535 0.0035277454054238 0.00889976966314372 0.00410610783540517 0.0053084752828975 0.00475997382912502 0.00448749570086321 0.00786140345705217 0.0043807224605769 0.00409806837281139 0.0128344664267502 0.00467561614230497 0.00737443845327187 0 0.00224928212518241 0.00549067225311409 0.0107676267362798
"النعيم" 0.00540123903121873 0.00379027762204299 0.00374627830664474 0.00666253474782306 0.00525782100875052 0.00602058782084716 0.00314337894376181 0.0033118049452865 0.00343936401246032 0.00499356964418093 0.0078235850753672 0.00787674834854704 0.00415610323760442 0.00358665870227314 0 0.00467547408043534 0.0064746636963245 0.0024621097720152
"وضم" 0.00717272974426905 0.00572489849162743 0.00518235165752523 0.000909644965569938 0.00160238354552397 0.00185580843223246 0.00552336585832432 0.00192084686826617 0.00589605259278913 0.000544753052092465 0.00180953668409854 0.000231669069074913 0 0.00834652352211225 0.000856663125792413 0.0182975309958659 0.000196798288642082 0.0106691423453992
"أقول" 0.00407081335284624 0.00438250850048721 0.00321555554653674 0.00700672473479547 0.00205305391770258 0.00541637112198078 0.00532129149765392 0.00543136011026986 0.00147401314819728 0.00417644006604223 0.00633337839434488 0.00514305333346307 0.00103902580940111 0.00398890079972433 0.00171332625158483 0.00641929954827339 0.00580554951494142 0.00630300101635891
"القتبي" 0.00125811993498268 0 0 0 0 0 0.00262696668871522 4.96770741792975e-05 0 0 0 0 0 0 0 0.000935094816087068 0 0.0941510776818613
"القرى" 0.00806932096230268 0.00422458026623542 0.00458919092563981 0.00639209975805902 0.00470700166497665 0.0053084752828975 0.00287394646286794 0.00304686054966358 0.00294802629639456 0.00192933372616081 0.00383196003691455 0.00565272528542788 0.00675366776110719 0.00308385608045915 0 0.00598966138953068 0.00253869792348286 0.0052853289772593
"نسخ" 0.00558923396403223 0.00438250850048721 0.00327799351831415 0.00467114982319698 0.00801191772761983 0.0046611002483978 0.00689298096953482 0.0045371727750425 0.00343936401246032 0.00397215767150755 0.0034061866994796 0.00366037129138363 0.015065874236316 0.00613419198613069 0.0205599150190179 0.0072785758657588 0.00242061895029761 0.00298735985671178
"نفسها" 0.00443957264413427 0.00592230878444217 0.00615014022007512 0.00781802970408758 0.00650968315369112 0.00407846271734808 0.00502940631001889 0.00558039133280775 0.00147401314819728 0.00238329460290453 0.00691881673331793 0.00685740444461742 0.0098707451893105 0.00315089643003434 0.00342665250316965 0.00606547988813233 0.0033652507357796 0.00393937563522432
"بينكم" 0.00517709122671032 0.00457991879330195 0.00596282630474288 0.00649043975433685 0.00345513952003605 0.00768218374272971 0.00305356811679718 0.00210299614025693 0.00786140345705217 0.0022698043837186 0.00622693505998614 0.0104714419221861 0.00415610323760442 0.00449170342153832 0.000856663125792413 0.00368983359861384 0.0038375666285206 0.00899490770042887
"شجر" 0.0066232060945065 0.00201358498671034 0.00280970872998356 0.00469573482226644 0.00550819343773864 0.0051574211081809 0.00534374420439507 0.00147375320065249 0.00393070172852608 0.00270106721662514 0.00606727005844804 0.00597706198213275 0.00831220647520884 0.00713979722975867 0 0.00682366487414887 0.00533323362220042 0.004103516286692
"ٱلْكِتَـٰبَ" 0 0.0141345769655353 0.0180757928295609 0 0 0.0161843758624924 0 0.00717005770654527 0 0.00147537284941709 0.0061204917256274 0 0 0 0 0 0.00895432213321473 0.0141160960262205
"الشرع" 0.00557477281535427 0.00248736968946571 0.00683695790962666 0.00408110984552999 0.00215320288929783 0.00675427952661348 0.00520902796394814 0.00763371039888538 0.0024566885803288 0 0.00271430502614781 0 0.00103902580940111 0.000502802621813991 0.00599664188054689 0.0196875368035629 0.00110207041639566 3.2828130293536e-05
"الشين" 0.00845254140226867 0.00501422143749437 0.00396481120786569 0.000147509994416747 0.0010515642017501 0.00369003769664826 0.00381696014599648 0.00202020101662476 0.00687872802492065 0.00256487895360202 0.00473672837896382 0 0.000519512904700553 0.00814540247338666 0.000856663125792413 0.0144307875671815 0.000236157946370498 0.00745198557663267
"شهادة" 0.00629059967491338 0.004540436734739 0.00355896439131251 0.00653960975247577 0.00400595886380992 0.0071427045473133 0.00478242653586618 0.00455373179976894 0.0024566885803288 0.00326851831255479 0.00659948673024172 0.0042627108709784 0.00779269357050829 0.00201121048725596 0.00171332625158483 0.00437220008602872 0.00346364988010064 0.00403786002610493
"الجر" 0.0141574645557246 0.000157928234251791 0.00408968715142051 9.83399962778311e-05 0.00130193663073822 0.00785481708526296 0.0033005478909499 0.00200364199189833 0.000982675432131521 0 0.00537538838511624 0 0.000519512904700553 0.000469282447026392 0.00599664188054689 0.00697530187135218 0.000393596577284164 0
"الصديق" 0.00434557517772752 0.00592230878444217 0.00159216828032402 0.00744925471804571 0.00410610783540517 0.00258950013799878 0.0048722373628308 0.00347739519255082 0.000982675432131521 0.000635545227441209 0.00463028504460508 0.00810841741762195 0.00155853871410166 0.00630179286006869 0.000856663125792413 0.00932567532800346 0.00958407665686939 0.00334846928994067
"تريد" 0.00681120102732 0.0062776473115087 0.00118632146377084 0.00587581477760041 0.00270402223307169 0.00703480870823001 0.00354752766510261 0.00266600298095563 0.000491337716065761 0.0030869339618573 0.0141037418025327 0.000926676276299652 0.00103902580940111 0.00606715163655549 0.000856663125792413 0.00654566371260948 0.00291261467190281 0.0028232192052441
"والإنس" 0.00447572551582917 0.00379027762204299 0 0.00862933467337968 0.00205305391770258 0.00386267103918151 0.00493959548305427 0.00246729468423844 0.000491337716065761 0.00478928724964625 0.00324652169794149 0.0223328982588216 0.00467561614230497 0.00294977538130875 0 0.00561056889652241 0.00486091772945942 0.00646714166782659
"مالاً" 0.00449741723884612 0.0062776473115087 0.00209167205454331 0.00570371978411421 0.00570849138092913 0.00353898352193166 0.00433337240104306 0.00316277372274861 0.00343936401246032 0.00835288013208446 0.00351263003383834 0.00606972960976272 0.00571464195170608 0.00713979722975867 0 0.00374037926434827 0.00572683019948459 0.00640148540723952
"أوّل" 0.00236439780884675 0.000750159112696009 0 0 0.000801191772761983 0.000517900027599756 0.0347792427420503 0 0.010318092037381 0.0187258861656785 0.0199049035250839 0 0 0.000268161398300795 0.00171332625158483 0 0.000118078973185249 0
"يعنون" 0.00199563851755873 0.00880449905953736 0.00699305283907019 0.00503992480923885 0.00150223457392872 0.00729375872202989 0.00235753420782136 0.00101010050831238 0.000491337716065761 0.003904063539996 0.00553505338665435 0.0195065356161077 0.00259756452350276 0.0168941680929501 0.000856663125792413 0.000935094816087068 0.0079309710322759 0.00190403155702509
"تمام" 0.00654366977677771 0.00418509820767247 0.00677451993784924 0.00449905482971077 0.00335499054844081 0.00230897095638224 0.00484978465608965 0.0109951924183512 0.00147401314819728 0.000885223709650255 0.00484317171332255 0.000463338138149826 0.00467561614230497 0.00321793677960954 0.00685330500633931 0.00202182662937744 0.00617946626336137 0.00170706277526387
"كَذَلِكَ" 0 0.0114497969832549 0.0128310032002582 0 0.00180268148871446 0.0111995880968447 0.00523148067068929 0.0051995337640998 0.00540471487672337 0.00111220414802212 0.00505605838204003 0.0150584894898693 0.00259756452350276 0 0.00513997875475448 5.05456657344361e-05 0.00716345770657178 0.0166438620588228
"مكية" 0.00725226606199784 0.00110549763976254 0.0191684573356656 0.00299936988647385 0.00160238354552397 0.0124511798302108 0.00152678405839859 0.0012750449039353 0 0.000567451095929651 0.00133054167948422 0 0.000519512904700553 0.00382129992578633 0 0.00609075272099955 0.00403436491716268 0.00114898456027376
"خص" 0.00592907095796433 0.0018161746938956 0.00718036675440242 0.0135217494882018 0.00460685269338141 0.00688375453351342 0.00327809518420874 0.0104321855776525 0.00147401314819728 0.00034047065755779 0.00218208835435412 0 0.00207805161880221 0.00284921485694595 0.00342665250316965 0.00331074110560556 0.000137758802049457 0.00141160960262205
"كقولهم" 0.00765717822498077 0.00386924173916889 0.0148602372830241 0.00115549495626452 0.000701042801166736 0.00755270873582977 0.00345771683813799 0.00505050254156191 0.00196535086426304 0.00204282394534674 0.0179357018394473 0 0.00415610323760442 0.00341905782833514 0.00428331562896207 0.00174382546783805 0.000373916748419956 0.000787875127044864
"رَبّكَ" 0 0.000118446175688843 0.0264737000336228 0 0 0.0171338592464252 0 0.0113760499870591 0.00786140345705217 0.000317772613720604 0.00947345675792763 0 0.000519512904700553 0 0 0 0 0.0201893001305246
"يجيء" 0.00819224072606535 0.00473784702755374 0.000343408844775768 0.00346648486879355 0.00130193663073822 0.00131632923681605 0.00348016954487914 0.00327868689583363 0.000491337716065761 0.00236059655906735 0.00404484670563202 0.00347503603612369 0.00155853871410166 0.00294977538130875 0.00513997875475448 0.0175646188427165 0.00369980782647114 0.0024621097720152
"نهى" 0.00682566217599796 0.0053695599645609 0.00421456309497534 0.00678545974317035 0.00310461811945269 0.00425109605988133 0.00554581856506547 0.00511673864046764 0.000491337716065761 0.00490277746883218 0.00308685669640339 0.00125101297300453 0.00623415485640663 0.00224585171076916 0.00513997875475448 0.00288110294686286 0.00523483447787938 0.00265907855377642
"الكشاف" 0.00171364611833847 0 0 0.00275351989577927 0 0.0019852834391324 0 0.0448583979839056 0 0 5.32216671793687e-05 0 0 0 0 0 1.96798288642082e-05 0
"الدلالة" 0.00556031166667631 0.000947569405510748 0.0167958144081239 0.00233557491159849 0.000450670372178616 0.00379793353573154 0.00211055443366864 0.0149859173774214 0.000982675432131521 0.00329121635639197 0.0100056734297213 0 0 0.00258105345864515 0.00513997875475448 0.00111200464615759 0.00145630733595141 0.00016414065146768
"والأعرج" 0.0144466875292838 0.000236892351377687 0 0.000147509994416747 5.0074485797624e-05 2.15791678166565e-05 0.00365979119880839 9.9354148358595e-05 0 0.000363168701394976 0.000212886668717475 9.26676276299652e-05 0.000519512904700553 0.00056984297138919 0 0.022947732243434 0.000314877261827331 0.000131312521174144
"الإعراب" 0.015900032971419 0.00106601558119959 0.000749255661328949 0.000590039977666987 0.000150223457392872 0.00310740016559853 0.00341281142465568 0.00129160392866173 0 0.00247408677825328 0.00478995004614319 0.000695007207224739 0.00103902580940111 0.000201121048725596 0.00171332625158483 0.00568638739512406 0.000295197432963123 0.00108332829968669
