identifier,حالة_قانون_أمن_الدولة_الطوارئ_القانون_التظاهر,المواطنين_الامن_النار_المسلحة_عناصر_وأضاف_مدينة,السيد_دمشق_العام_جامعة_العربية_وزيرا_العربي,بغداد_بجروح_الشرطة_العراقية_مقتل_مصدر_العراق,سورية_التعاون_البلدين_العلاقات_السورية_مجلس_الوزراء,الرئيس_الأسد_سورية_المنطقة_العلاقات_الخارجية_وزير,العامة_مجلس_المادة_رقم_القانون_مشروع_وزير,الشهيد_الوطن_الشرطي_للوطن_سورية_الله_الشهداء,العربية_الدولية_الدولي_الدول_اسرائيل_المتحدة_العربي,الاحتلال_الفلسطينية_الاسرائيلي_قوات_الفلسطينيين_غزة_مدينة,ليبيا_الليبية_الليبي_أمس_وكالة_الشعب_مصر,سورية_الوطنية_الرئيس_الشعب_السوري_الأسد_السورية,لبنان_اللبنانية_اللبناني_الله_السورية_المقاومة_السوريين,مم_المنطقة_منطقة_محافظة_درجات_الحرارة_دمشق,المتحدة_ونقلت_الولايات_قوله_أمس_العام_الامريكية
TH20110307$247,0.000184672206832872,0.000184672206832872,0.000184672206832872,0.000184672206832872,0.99741458910434,0.000184672206832872,0.000184672206832872,0.000184672206832872,0.000184672206832872,0.000184672206832872,0.000184672206832872,0.000184672206832872,0.000184672206832872,0.000184672206832872,0.000184672206832872
TH20110307$248,0.000252206809583859,0.000252206809583859,0.000252206809583859,0.000252206809583859,0.000252206809583859,0.000252206809583859,0.151576292559899,0.000252206809583859,0.138965952080706,0.000252206809583859,0.000252206809583859,0.000252206809583859,0.000252206809583859,0.0506935687263556,0.655989911727617
TH20110307$249,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.975221238938053,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478
TH20110307$250,0.000619195046439628,0.000619195046439628,0.000619195046439628,0.991331269349845,0.000619195046439628,0.000619195046439628,0.000619195046439628,0.000619195046439628,0.000619195046439628,0.000619195046439628,0.000619195046439628,0.000619195046439628,0.000619195046439628,0.000619195046439628,0.000619195046439628
TH20110307$251,0.0016260162601626,0.0829268292682927,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.895934959349594
TH20110307$252,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.110622710622711,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.403663003663004,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.000732600732600733,0.476923076923077
TH20110307$253,0.000221483942414175,0.000221483942414175,0.000221483942414175,0.000221483942414175,0.000221483942414175,0.166334440753045,0.110963455149502,0.000221483942414175,0.000221483942414175,0.000221483942414175,0.720044296788483,0.000221483942414175,0.000221483942414175,0.000221483942414175,0.000221483942414175
TH20110307$254,0.000375234521575985,0.263039399624765,0.000375234521575985,0.000375234521575985,0.000375234521575985,0.000375234521575985,0.000375234521575985,0.000375234521575985,0.000375234521575985,0.225515947467167,0.000375234521575985,0.000375234521575985,0.000375234521575985,0.000375234521575985,0.506941838649156
TH20110307$255,0.174140074595939,8.28843762950684e-05,0.0871114794861169,8.28843762950684e-05,0.00422710319104849,8.28843762950684e-05,8.28843762950684e-05,8.28843762950684e-05,0.460091172813925,8.28843762950684e-05,0.273601326150021,8.28843762950684e-05,8.28843762950684e-05,8.28843762950684e-05,8.28843762950684e-05
TH20110307$256,3.34840113845639e-05,3.34840113845639e-05,0.0167754897036665,3.34840113845639e-05,3.34840113845639e-05,3.34840113845639e-05,3.34840113845639e-05,3.34840113845639e-05,3.34840113845639e-05,3.34840113845639e-05,0.822065963502428,3.34840113845639e-05,0.0234722919805793,3.34840113845639e-05,0.137317930688096
TH20110307$257,0.000146735143066764,0.000146735143066764,0.000146735143066764,0.256933235509905,0.139545121056493,0.000146735143066764,0.000146735143066764,0.000146735143066764,0.073514306676449,0.000146735143066764,0.117534849596478,0.31562729273661,0.0955245781364637,0.000146735143066764,0.000146735143066764
TH20110307$258,3.21905681635281e-05,3.21905681635281e-05,0.00968936101722195,3.21905681635281e-05,3.21905681635281e-05,0.0595847416706905,3.21905681635281e-05,3.21905681635281e-05,0.244680508610977,0.561757605021729,3.21905681635281e-05,0.0660228553033961,0.0322227587316916,3.21905681635281e-05,0.025784645098986
TH20110307$259,5.877167205407e-05,5.877167205407e-05,5.877167205407e-05,5.877167205407e-05,0.919835439318249,5.877167205407e-05,0.0794005289450485,5.877167205407e-05,5.877167205407e-05,5.877167205407e-05,5.877167205407e-05,5.877167205407e-05,5.877167205407e-05,5.877167205407e-05,5.877167205407e-05
TH20110307$260,5.94707106749926e-05,5.94707106749926e-05,0.181445138269402,5.94707106749926e-05,5.94707106749926e-05,0.142789176330657,5.94707106749926e-05,0.00303300624442462,0.12197442759441,5.94707106749926e-05,5.94707106749926e-05,0.550163544454356,5.94707106749926e-05,5.94707106749926e-05,5.94707106749926e-05
TH20110307$261,9.74184120798831e-05,0.155966877739893,9.74184120798831e-05,9.74184120798831e-05,9.74184120798831e-05,9.74184120798831e-05,9.74184120798831e-05,9.74184120798831e-05,9.74184120798831e-05,9.74184120798831e-05,9.74184120798831e-05,9.74184120798831e-05,0.842766682903069,9.74184120798831e-05,9.74184120798831e-05
TH20110301$262,0.156598240469208,0.000195503421309873,0.000195503421309873,0.000195503421309873,0.273900293255132,0.000195503421309873,0.000195503421309873,0.000195503421309873,0.342326490713588,0.000195503421309873,0.225024437927664,0.000195503421309873,0.000195503421309873,0.000195503421309873,0.000195503421309873
TH20110301$263,0.000858369098712446,0.000858369098712446,0.172532188841202,0.000858369098712446,0.129613733905579,0.687553648068669,0.000858369098712446,0.000858369098712446,0.000858369098712446,0.000858369098712446,0.000858369098712446,0.000858369098712446,0.000858369098712446,0.000858369098712446,0.000858369098712446
TH20110301$264,0.542857142857143,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.0995073891625616,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.345812807881773,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847
TH20110301$265,9.42063118228921e-05,0.0566179934055582,0.607724917569477,9.42063118228921e-05,0.33452661328309,9.42063118228921e-05,9.42063118228921e-05,9.42063118228921e-05,9.42063118228921e-05,9.42063118228921e-05,9.42063118228921e-05,9.42063118228921e-05,9.42063118228921e-05,9.42063118228921e-05,9.42063118228921e-05
TH20110301$266,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.98041958041958,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014
TH20110301$267,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.589542483660131,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.393464052287582
TH20110301$268,7.65403750478378e-05,7.65403750478378e-05,7.65403750478378e-05,7.65403750478378e-05,7.65403750478378e-05,7.65403750478378e-05,7.65403750478378e-05,7.65403750478378e-05,7.65403750478378e-05,7.65403750478378e-05,7.65403750478378e-05,7.65403750478378e-05,7.65403750478378e-05,0.99892843474933,7.65403750478378e-05
TH20110301$269,0.290269151138716,0.0418219461697723,0.00041407867494824,0.00041407867494824,0.00041407867494824,0.00041407867494824,0.373084886128364,0.00041407867494824,0.00041407867494824,0.00041407867494824,0.00041407867494824,0.00041407867494824,0.00041407867494824,0.00041407867494824,0.290269151138716
TH20110301$270,0.000189933523266857,0.740930674264008,0.000189933523266857,0.000189933523266857,0.000189933523266857,0.000189933523266857,0.161633428300095,0.000189933523266857,0.000189933523266857,0.000189933523266857,0.000189933523266857,0.000189933523266857,0.000189933523266857,0.0951566951566952,0.000189933523266857
TH20110301$271,0.000431965442764579,0.000431965442764579,0.000431965442764579,0.993952483801296,0.000431965442764579,0.000431965442764579,0.000431965442764579,0.000431965442764579,0.000431965442764579,0.000431965442764579,0.000431965442764579,0.000431965442764579,0.000431965442764579,0.000431965442764579,0.000431965442764579
TH20110301$272,0.100646087580761,0.000143575017946877,0.000143575017946877,0.000143575017946877,0.000143575017946877,0.000143575017946877,0.000143575017946877,0.000143575017946877,0.000143575017946877,0.000143575017946877,0.789806173725772,0.000143575017946877,0.000143575017946877,0.000143575017946877,0.107824838478105
TH20110301$273,0.355903271692745,0.000284495021337127,0.000284495021337127,0.000284495021337127,0.000284495021337127,0.000284495021337127,0.000284495021337127,0.000284495021337127,0.000284495021337127,0.000284495021337127,0.284779516358464,0.000284495021337127,0.000284495021337127,0.000284495021337127,0.355903271692745
TH20110301$274,0.000181323662737987,0.000181323662737987,0.10897552130553,0.000181323662737987,0.0817769718948323,0.190571169537625,0.000181323662737987,0.000181323662737987,0.000181323662737987,0.000181323662737987,0.616681776971895,0.000181323662737987,0.000181323662737987,0.000181323662737987,0.000181323662737987
TH20110301$275,2.20191566662997e-05,2.20191566662997e-05,2.20191566662997e-05,0.023142133656281,2.20191566662997e-05,2.20191566662997e-05,2.20191566662997e-05,2.20191566662997e-05,0.0583727843223605,2.20191566662997e-05,0.80482219530992,2.20191566662997e-05,2.20191566662997e-05,2.20191566662997e-05,0.11342067598811
TH20110301$276,0.000280504908835905,0.000280504908835905,0.000280504908835905,0.000280504908835905,0.0283309957924264,0.000280504908835905,0.000280504908835905,0.000280504908835905,0.687517531556802,0.000280504908835905,0.000280504908835905,0.000280504908835905,0.000280504908835905,0.000280504908835905,0.280785413744741
TH20110301$277,1.80619524970649e-05,1.80619524970649e-05,1.80619524970649e-05,1.80619524970649e-05,0.0614287004425178,1.80619524970649e-05,0.83809265781631,1.80619524970649e-05,1.80619524970649e-05,1.80619524970649e-05,1.80619524970649e-05,1.80619524970649e-05,0.0605256028176646,1.80619524970649e-05,0.0397543574460399
TH20110301$278,0.0278948284868536,3.48250043531255e-05,3.48250043531255e-05,0.0296360787045098,3.48250043531255e-05,3.48250043531255e-05,3.48250043531255e-05,3.48250043531255e-05,0.0470485808810726,0.89503743687968,3.48250043531255e-05,3.48250043531255e-05,3.48250043531255e-05,3.48250043531255e-05,3.48250043531255e-05
TH20110314$279,0.000550964187327824,0.000550964187327824,0.000550964187327824,0.000550964187327824,0.000550964187327824,0.000550964187327824,0.000550964187327824,0.000550964187327824,0.000550964187327824,0.000550964187327824,0.000550964187327824,0.000550964187327824,0.000550964187327824,0.99228650137741,0.000550964187327824
TH20110314$280,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.977235772357724,0.0016260162601626,0.0016260162601626,0.0016260162601626
TH20110314$281,0.00046189376443418,0.00046189376443418,0.00046189376443418,0.00046189376443418,0.00046189376443418,0.231408775981524,0.00046189376443418,0.00046189376443418,0.208314087759815,0.00046189376443418,0.0928406466512702,0.00046189376443418,0.00046189376443418,0.00046189376443418,0.462355658198614
TH20110314$282,0.000229095074455899,0.000229095074455899,0.000229095074455899,0.996792668957617,0.000229095074455899,0.000229095074455899,0.000229095074455899,0.000229095074455899,0.000229095074455899,0.000229095074455899,0.000229095074455899,0.000229095074455899,0.000229095074455899,0.000229095074455899,0.000229095074455899
TH20110314$283,0.000550964187327824,0.000550964187327824,0.000550964187327824,0.000550964187327824,0.000550964187327824,0.000550964187327824,0.661707988980716,0.000550964187327824,0.000550964187327824,0.000550964187327824,0.000550964187327824,0.000550964187327824,0.000550964187327824,0.000550964187327824,0.331129476584022
TH20110314$284,0.000240096038415366,0.000240096038415366,0.000240096038415366,0.000240096038415366,0.360384153661465,0.0722689075630252,0.144297719087635,0.000240096038415366,0.312364945978391,0.000240096038415366,0.000240096038415366,0.000240096038415366,0.000240096038415366,0.0122448979591837,0.0962785114045618
TH20110314$285,2.89729103288425e-05,2.89729103288425e-05,2.89729103288425e-05,0.0203100101405186,2.89729103288425e-05,2.89729103288425e-05,2.89729103288425e-05,2.89729103288425e-05,0.107228741127046,0.870664928292047,0.00147761842677097,2.89729103288425e-05,2.89729103288425e-05,2.89729103288425e-05,2.89729103288425e-05
TH20110314$286,7.13521227256511e-05,0.192722083481984,0.0607206564395291,0.674348911880128,7.13521227256511e-05,7.13521227256511e-05,7.13521227256511e-05,7.13521227256511e-05,7.13521227256511e-05,7.13521227256511e-05,0.0714234748483767,7.13521227256511e-05,7.13521227256511e-05,7.13521227256511e-05,7.13521227256511e-05
TH20110314$287,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.986854460093897,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.000938967136150235
TH20110314$288,7.74293457220286e-05,7.74293457220286e-05,7.74293457220286e-05,7.74293457220286e-05,7.74293457220286e-05,7.74293457220286e-05,7.74293457220286e-05,7.74293457220286e-05,0.197522260936895,7.74293457220286e-05,0.801471157568719,7.74293457220286e-05,7.74293457220286e-05,7.74293457220286e-05,7.74293457220286e-05
TH20110314$289,8.99685110211426e-05,8.99685110211426e-05,0.616374269005848,0.00458839406207827,0.162033288349078,8.99685110211426e-05,8.99685110211426e-05,8.99685110211426e-05,8.99685110211426e-05,8.99685110211426e-05,8.99685110211426e-05,0.216014394961763,8.99685110211426e-05,8.99685110211426e-05,8.99685110211426e-05
TH20110314$290,0.0381537158585645,4.23459665466864e-05,4.23459665466864e-05,4.23459665466864e-05,0.169426212153292,4.23459665466864e-05,0.791911920389583,4.23459665466864e-05,4.23459665466864e-05,4.23459665466864e-05,4.23459665466864e-05,4.23459665466864e-05,4.23459665466864e-05,4.23459665466864e-05,4.23459665466864e-05
TH20110314$291,0.000221483942414175,0.000221483942414175,0.000221483942414175,0.000221483942414175,0.553931339977852,0.443189368770764,0.000221483942414175,0.000221483942414175,0.000221483942414175,0.000221483942414175,0.000221483942414175,0.000221483942414175,0.000221483942414175,0.000221483942414175,0.000221483942414175
TH20110314$292,0.000143575017946877,0.000143575017946877,0.000143575017946877,0.000143575017946877,0.000143575017946877,0.552907394113424,0.000143575017946877,0.000143575017946877,0.445226130653266,0.000143575017946877,0.000143575017946877,0.000143575017946877,0.000143575017946877,0.000143575017946877,0.000143575017946877
TH20110309$293,4.02982067298005e-05,4.02982067298005e-05,4.02982067298005e-05,4.02982067298005e-05,4.02982067298005e-05,0.155188394116462,0.824138625831151,4.02982067298005e-05,4.02982067298005e-05,4.02982067298005e-05,4.02982067298005e-05,4.02982067298005e-05,4.02982067298005e-05,0.0201894015716301,4.02982067298005e-05
TH20110309$294,0.000451467268623025,0.000451467268623025,0.000451467268623025,0.000451467268623025,0.000451467268623025,0.000451467268623025,0.000451467268623025,0.000451467268623025,0.000451467268623025,0.000451467268623025,0.000451467268623025,0.000451467268623025,0.000451467268623025,0.993679458239278,0.000451467268623025
TH20110309$295,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.246625766871166,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.737423312883436
TH20110309$296,0.246625766871166,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.737423312883436,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067
TH20110309$297,0.000155884645362432,0.000155884645362432,0.000155884645362432,0.000155884645362432,0.000155884645362432,0.000155884645362432,0.000155884645362432,0.000155884645362432,0.000155884645362432,0.000155884645362432,0.000155884645362432,0.000155884645362432,0.000155884645362432,0.000155884645362432,0.997817614964926
TH20110309$298,0.577489177489178,0.000288600288600289,0.000288600288600289,0.000288600288600289,0.000288600288600289,0.000288600288600289,0.000288600288600289,0.0868686868686869,0.000288600288600289,0.000288600288600289,0.0868686868686869,0.000288600288600289,0.000288600288600289,0.000288600288600289,0.245598845598846
TH20110309$299,0.000451467268623025,0.000451467268623025,0.000451467268623025,0.000451467268623025,0.000451467268623025,0.000451467268623025,0.000451467268623025,0.000451467268623025,0.158465011286682,0.000451467268623025,0.835665914221219,0.000451467268623025,0.000451467268623025,0.000451467268623025,0.000451467268623025
TH20110309$300,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.165027322404372,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.820765027322404
TH20110309$301,0.000337268128161889,0.000337268128161889,0.135244519392917,0.000337268128161889,0.287015177065767,0.000337268128161889,0.000337268128161889,0.000337268128161889,0.000337268128161889,0.000337268128161889,0.000337268128161889,0.000337268128161889,0.000337268128161889,0.000337268128161889,0.573693086003373
TH20110309$302,0.000131319763624425,0.105187130663165,0.111753118844386,0.000131319763624425,0.000131319763624425,0.0198292843072882,0.000131319763624425,0.000131319763624425,0.000131319763624425,0.000131319763624425,0.000131319763624425,0.000131319763624425,0.755219960604071,0.000131319763624425,0.0066973079448457
TH20110309$303,0.000219058050383352,0.087842278203724,0.000219058050383352,0.000219058050383352,0.087842278203724,0.131653888280394,0.000219058050383352,0.000219058050383352,0.383570646221249,0.000219058050383352,0.306900328587076,0.000219058050383352,0.000219058050383352,0.000219058050383352,0.000219058050383352
TH20110309$304,0.178581765557164,9.64785335262904e-05,0.525904486251809,9.64785335262904e-05,0.279884225759768,9.64785335262904e-05,9.64785335262904e-05,9.64785335262904e-05,9.64785335262904e-05,9.64785335262904e-05,9.64785335262904e-05,0.0145682585624698,9.64785335262904e-05,9.64785335262904e-05,9.64785335262904e-05
TH20110309$305,0.159443339960239,0.000397614314115308,0.000397614314115308,0.000397614314115308,0.000397614314115308,0.000397614314115308,0.835387673956262,0.000397614314115308,0.000397614314115308,0.000397614314115308,0.000397614314115308,0.000397614314115308,0.000397614314115308,0.000397614314115308,0.000397614314115308
TH20110309$306,0.000135777325186694,0.000135777325186694,0.000135777325186694,0.000135777325186694,0.746911065852003,0.101968771215207,0.14949083503055,0.000135777325186694,0.000135777325186694,0.000135777325186694,0.000135777325186694,0.000135777325186694,0.000135777325186694,0.000135777325186694,0.000135777325186694
TH20110309$307,7.68344218209758e-05,7.68344218209758e-05,7.68344218209758e-05,7.68344218209758e-05,7.68344218209758e-05,7.68344218209758e-05,7.68344218209758e-05,7.68344218209758e-05,0.203688052247407,7.68344218209758e-05,0.79531310026892,7.68344218209758e-05,7.68344218209758e-05,7.68344218209758e-05,7.68344218209758e-05
TH20110309$308,0.0245324390558493,2.57964658841739e-05,2.57964658841739e-05,2.57964658841739e-05,2.57964658841739e-05,2.57964658841739e-05,2.57964658841739e-05,2.57964658841739e-05,0.318612150135431,0.656545853218109,2.57964658841739e-05,2.57964658841739e-05,2.57964658841739e-05,2.57964658841739e-05,2.57964658841739e-05
TH20110309$309,8.99685110211426e-05,8.99685110211426e-05,0.593882141250562,8.99685110211426e-05,8.99685110211426e-05,0.171030139451192,8.99685110211426e-05,8.99685110211426e-05,8.99685110211426e-05,8.99685110211426e-05,8.99685110211426e-05,0.234008097165992,8.99685110211426e-05,8.99685110211426e-05,8.99685110211426e-05
TH20110309$310,0.00959548447789276,0.000188146754468485,0.000188146754468485,0.000188146754468485,0.837441204139229,0.150705550329257,0.000188146754468485,0.000188146754468485,0.000188146754468485,0.000188146754468485,0.000188146754468485,0.000188146754468485,0.000188146754468485,0.000188146754468485,0.000188146754468485
TH20110310$311,0.000179694519317161,0.000179694519317161,0.000179694519317161,0.000179694519317161,0.817789757412399,0.000179694519317161,0.000179694519317161,0.000179694519317161,0.000179694519317161,0.000179694519317161,0.000179694519317161,0.000179694519317161,0.000179694519317161,0.000179694519317161,0.179874213836478
TH20110310$312,0.000203458799593082,0.000203458799593082,0.162970498474059,0.000203458799593082,0.000203458799593082,0.569888097660224,0.000203458799593082,0.000203458799593082,0.000203458799593082,0.000203458799593082,0.000203458799593082,0.2646998982706,0.000203458799593082,0.000203458799593082,0.000203458799593082
TH20110310$313,2.11573045593991e-05,2.11573045593991e-05,2.11573045593991e-05,2.11573045593991e-05,0.855834126732254,2.11573045593991e-05,2.11573045593991e-05,2.11573045593991e-05,0.143890828308474,2.11573045593991e-05,2.11573045593991e-05,2.11573045593991e-05,2.11573045593991e-05,2.11573045593991e-05,2.11573045593991e-05
TH20110310$314,0.000405679513184584,0.000405679513184584,0.730628803245436,0.000405679513184584,0.000405679513184584,0.000405679513184584,0.000405679513184584,0.000405679513184584,0.000405679513184584,0.000405679513184584,0.000405679513184584,0.264097363083164,0.000405679513184584,0.000405679513184584,0.000405679513184584
TH20110310$315,2.94420727219196e-05,2.94420727219196e-05,2.94420727219196e-05,0.0397762402473134,2.94420727219196e-05,2.94420727219196e-05,2.94420727219196e-05,2.94420727219196e-05,0.0662741056970411,2.94420727219196e-05,0.803798027381128,2.94420727219196e-05,2.94420727219196e-05,2.94420727219196e-05,0.0898277638745768
TH20110310$316,4.73596968979399e-05,4.73596968979399e-05,4.73596968979399e-05,4.73596968979399e-05,4.73596968979399e-05,4.73596968979399e-05,4.73596968979399e-05,4.73596968979399e-05,0.381292919725314,0.516268055884442,4.73596968979399e-05,4.73596968979399e-05,4.73596968979399e-05,4.73596968979399e-05,0.101870708027469
TH20110310$317,0.000243013365735115,0.000243013365735115,0.000243013365735115,0.267557715674362,0.000243013365735115,0.000243013365735115,0.000243013365735115,0.000243013365735115,0.000243013365735115,0.133900364520049,0.267557715674362,0.000243013365735115,0.000243013365735115,0.000243013365735115,0.328311057108141
TH20110310$318,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.986206896551724,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847
TH20110310$319,0.109677419354839,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.86236559139785
TH20110310$320,7.37191301142647e-05,7.37191301142647e-05,7.37191301142647e-05,7.37191301142647e-05,7.37191301142647e-05,7.37191301142647e-05,7.37191301142647e-05,7.37191301142647e-05,7.37191301142647e-05,7.37191301142647e-05,7.37191301142647e-05,7.37191301142647e-05,7.37191301142647e-05,0.9989679321784,7.37191301142647e-05
TH20110310$321,0.000237247924080664,0.000237247924080664,0.000237247924080664,0.000237247924080664,0.249347568208778,0.000237247924080664,0.000237247924080664,0.000237247924080664,0.747568208778173,0.000237247924080664,0.000237247924080664,0.000237247924080664,0.000237247924080664,0.000237247924080664,0.000237247924080664
TH20110310$322,0.00010911074740862,0.00010911074740862,0.00010911074740862,0.00010911074740862,0.993016912165848,0.00010911074740862,0.00010911074740862,0.00010911074740862,0.00010911074740862,0.00556464811783961,0.00010911074740862,0.00010911074740862,0.00010911074740862,0.00010911074740862,0.00010911074740862
TH20110310$323,0.000105097214923805,0.000105097214923805,0.599159222280609,0.000105097214923805,0.231318970047294,0.000105097214923805,0.000105097214923805,0.000105097214923805,0.168260641093011,0.000105097214923805,0.000105097214923805,0.000105097214923805,0.000105097214923805,0.000105097214923805,0.000105097214923805
TH20110303$324,3.50078767722738e-05,3.50078767722738e-05,3.50078767722738e-05,3.50078767722738e-05,3.50078767722738e-05,0.0735515490985472,3.50078767722738e-05,3.50078767722738e-05,0.633677577454927,3.50078767722738e-05,0.292350778925258,3.50078767722738e-05,3.50078767722738e-05,3.50078767722738e-05,3.50078767722738e-05
TH20110303$325,0.084892764553382,0.070751826537827,4.71364600518501e-05,0.0118312514730144,4.71364600518501e-05,4.71364600518501e-05,4.71364600518501e-05,4.71364600518501e-05,0.0377563045015319,4.71364600518501e-05,0.794296488333726,4.71364600518501e-05,4.71364600518501e-05,4.71364600518501e-05,4.71364600518501e-05
TH20110303$326,1.98945588381578e-05,1.98945588381578e-05,1.98945588381578e-05,1.98945588381578e-05,1.98945588381578e-05,1.98945588381578e-05,0.963911270267582,1.98945588381578e-05,0.0358301004675221,1.98945588381578e-05,1.98945588381578e-05,1.98945588381578e-05,1.98945588381578e-05,1.98945588381578e-05,1.98945588381578e-05
TH20110303$327,0.000240096038415366,0.000240096038415366,0.732533013205282,0.000240096038415366,0.000240096038415366,0.000240096038415366,0.000240096038415366,0.000240096038415366,0.000240096038415366,0.000240096038415366,0.000240096038415366,0.264345738295318,0.000240096038415366,0.000240096038415366,0.000240096038415366
TH20110303$328,0.000201409869083585,0.000201409869083585,0.000201409869083585,0.000201409869083585,0.403021148036254,0.000201409869083585,0.533937562940584,0.000201409869083585,0.000201409869083585,0.000201409869083585,0.000201409869083585,0.000201409869083585,0.000201409869083585,0.000201409869083585,0.0606243705941591
TH20110303$329,0.000107353730542136,0.000107353730542136,0.000107353730542136,0.000107353730542136,0.000107353730542136,0.000107353730542136,0.000107353730542136,0.000107353730542136,0.000107353730542136,0.000107353730542136,0.00547504025764895,0.000107353730542136,0.993129361245303,0.000107353730542136,0.000107353730542136
TH20110303$330,0.000389863547758285,0.000389863547758285,0.000389863547758285,0.000389863547758285,0.000389863547758285,0.000389863547758285,0.000389863547758285,0.000389863547758285,0.000389863547758285,0.000389863547758285,0.000389863547758285,0.000389863547758285,0.994541910331384,0.000389863547758285,0.000389863547758285
TH20110303$331,0.000102406554019457,0.000102406554019457,0.000102406554019457,0.000102406554019457,0.000102406554019457,0.000102406554019457,0.998566308243728,0.000102406554019457,0.000102406554019457,0.000102406554019457,0.000102406554019457,0.000102406554019457,0.000102406554019457,0.000102406554019457,0.000102406554019457
TH20110303$332,0.0404356226945372,3.51308624626735e-05,3.51308624626735e-05,0.0492183383102055,3.51308624626735e-05,3.51308624626735e-05,0.0211136483400668,3.51308624626735e-05,0.0439487089408045,0.81155805375022,3.51308624626735e-05,3.51308624626735e-05,3.51308624626735e-05,3.51308624626735e-05,0.0334094502020025
TH20110303$333,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.658215962441315,0.000938967136150235,0.000938967136150235,0.047887323943662,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.282629107981221,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.000938967136150235
TH20110303$334,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.754838709677419,0.0021505376344086,0.0021505376344086,0.0021505376344086,0.217204301075269
TH20110303$335,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.991054313099041,0.000638977635782748
TH20110303$336,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.977235772357724,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626
