"Abu-Hayyan_1" "al-Baghawi_1" "al-Baydawi_1" "al-Khazin_1" "al-Mawardi_1" "al-Nasafi_1" "al-Qurtubi_1" "al-Razi_1" "al-Suyuti_1" "al-Zamakhshari_1" "Fairuzabadi_1" "Ibn-Abd-al-Salam_1" "Ibn-al-Jawzi_1" "Ibn-Arafa_1" "Ibn-Atiya_1" "Samarqandi_1"
"أعينهم" 0 0 0 0.00266666666666667 0.00533333333333333 0 0.00133333333333333 0 0.00266666666666667 0.00133333333333333 0.00533333333333333 0.004 0.004 0 0.00266666666666667 0.00666666666666667
"أفاد" 0.00133333333333333 0 0.00133333333333333 0.00133333333333333 0 0 0 0.00266666666666667 0 0 0 0.00266666666666667 0.00266666666666667 0.024 0 0
"أَمْرُ" 0 0.00266666666666667 0.00266666666666667 0 0 0.00266666666666667 0.004 0.00133333333333333 0.008 0.004 0.00533333333333333 0.00133333333333333 0 0 0 0.004
"أمير" 0.004 0 0 0.00133333333333333 0.00266666666666667 0.00266666666666667 0.0106666666666667 0.00266666666666667 0 0.00133333333333333 0 0.00133333333333333 0.00133333333333333 0 0.00533333333333333 0.00266666666666667
"أهلكناهم" 0.00133333333333333 0.00266666666666667 0.00266666666666667 0.00533333333333333 0 0.00133333333333333 0 0.00133333333333333 0.00266666666666667 0 0.00933333333333333 0.00266666666666667 0.00266666666666667 0 0.00133333333333333 0.00266666666666667
"أولا" 0 0.00133333333333333 0 0 0 0 0 0 0 0.004 0.00133333333333333 0 0.00133333333333333 0.0266666666666667 0 0.00133333333333333
"أيديكم" 0.00266666666666667 0.00266666666666667 0.00533333333333333 0.00133333333333333 0.00133333333333333 0.00533333333333333 0.00266666666666667 0 0.00133333333333333 0.00266666666666667 0 0.00266666666666667 0.00666666666666667 0 0 0.00133333333333333
"ٱلدّينِ" 0 0 0.00933333333333333 0 0 0.00666666666666667 0 0.00533333333333333 0.00533333333333333 0.00133333333333333 0 0 0 0 0 0.008
"ٱلسَّمَآءُ" 0 0.00666666666666667 0 0 0 0.00133333333333333 0.00533333333333333 0 0.00266666666666667 0.00133333333333333 0.0173333333333333 0 0 0 0 0.00133333333333333
"ٱلصُّدُورِ" 0 0.00533333333333333 0.00666666666666667 0 0 0.00266666666666667 0 0.004 0.008 0 0.00533333333333333 0 0 0 0 0.004
"ٱلْفُلْكِ" 0 0.00533333333333333 0.004 0 0 0.004 0.00266666666666667 0.00266666666666667 0.00666666666666667 0.00266666666666667 0.00266666666666667 0 0 0 0 0.00533333333333333
"إرم" 0.00533333333333333 0.00133333333333333 0.00266666666666667 0.00133333333333333 0.008 0 0 0 0 0.00533333333333333 0.00133333333333333 0.00133333333333333 0.00666666666666667 0 0.00266666666666667 0
"ابتلاء" 0.00266666666666667 0 0.00666666666666667 0 0.004 0.00666666666666667 0.00133333333333333 0.00133333333333333 0.00533333333333333 0.00266666666666667 0 0.00266666666666667 0 0.00133333333333333 0 0.00133333333333333
"الأبرار" 0 0.004 0.00133333333333333 0.004 0.00266666666666667 0.00133333333333333 0.00266666666666667 0.00533333333333333 0 0.00133333333333333 0.00266666666666667 0.00133333333333333 0.008 0 0 0.00133333333333333
"الأسد" 0.00666666666666667 0 0.00133333333333333 0.004 0 0 0.00666666666666667 0 0 0.00133333333333333 0.00666666666666667 0.00133333333333333 0.00266666666666667 0.00133333333333333 0.00133333333333333 0.00266666666666667
"الأكثر" 0 0 0 0 0 0 0.00133333333333333 0.004 0.00133333333333333 0.00133333333333333 0 0.0106666666666667 0 0.00933333333333333 0.008 0
"الأم" 0.004 0.00133333333333333 0.00133333333333333 0.00266666666666667 0 0.00666666666666667 0.00266666666666667 0.00266666666666667 0 0 0.00133333333333333 0.00666666666666667 0 0 0.00266666666666667 0.004
"الأولاد" 0.00133333333333333 0.00133333333333333 0.00266666666666667 0 0.00266666666666667 0.004 0.00133333333333333 0.004 0.00533333333333333 0.00133333333333333 0 0.00533333333333333 0.00266666666666667 0.00133333333333333 0 0.00266666666666667
"الإنجيل" 0.00133333333333333 0.004 0 0.00533333333333333 0 0.00133333333333333 0.00133333333333333 0.00133333333333333 0.00133333333333333 0.00266666666666667 0.008 0.004 0 0.00133333333333333 0.00133333333333333 0.00266666666666667
"البسيط" 0 0 0 0 0 0 0 0.00266666666666667 0 0 0 0 0 0.004 0.0293333333333333 0
"البشارة" 0.00533333333333333 0 0.008 0.00133333333333333 0 0 0 0.00533333333333333 0.00266666666666667 0.00266666666666667 0 0.00533333333333333 0 0.004 0 0.00133333333333333
"الحلق" 0 0.00133333333333333 0.00266666666666667 0.00133333333333333 0 0 0 0.00133333333333333 0.004 0.00133333333333333 0 0.00666666666666667 0.00933333333333333 0.00133333333333333 0.00266666666666667 0.004
"الخطيب" 0 0.00133333333333333 0 0 0 0 0 0 0 0 0 0 0 0.0346666666666667 0 0
"الخلقة" 0.00266666666666667 0.00133333333333333 0.00133333333333333 0.00266666666666667 0.00533333333333333 0.00266666666666667 0 0.00266666666666667 0.00666666666666667 0.00133333333333333 0 0 0.00266666666666667 0 0.00533333333333333 0.00133333333333333
"الدارين" 0.00266666666666667 0 0.016 0.00133333333333333 0 0.00533333333333333 0.00133333333333333 0.00133333333333333 0.00133333333333333 0.00533333333333333 0 0.00133333333333333 0 0 0 0
"الشورى" 0.00133333333333333 0.00133333333333333 0.00266666666666667 0 0 0.004 0.004 0.012 0 0.00533333333333333 0 0 0 0 0.00133333333333333 0.004
"الصادق" 0.00133333333333333 0.00266666666666667 0 0.00133333333333333 0.0106666666666667 0.00133333333333333 0.00133333333333333 0.00533333333333333 0.004 0.00266666666666667 0.00266666666666667 0.00133333333333333 0 0.00133333333333333 0 0
"الصدر" 0.00266666666666667 0 0.004 0 0.00533333333333333 0 0.00666666666666667 0.004 0 0.004 0 0.00533333333333333 0.00133333333333333 0 0.00133333333333333 0.00133333333333333
"العاصي" 0 0.00266666666666667 0.00133333333333333 0.00533333333333333 0.004 0.00266666666666667 0 0.00133333333333333 0.00533333333333333 0.00133333333333333 0.00133333333333333 0.00266666666666667 0 0.00133333333333333 0.00666666666666667 0
"العبيد" 0.00133333333333333 0 0.00266666666666667 0.00133333333333333 0.00133333333333333 0.00533333333333333 0.00133333333333333 0.00133333333333333 0.00133333333333333 0.00133333333333333 0.00266666666666667 0.00133333333333333 0 0.004 0.00933333333333333 0.00133333333333333
"العربية" 0.00533333333333333 0.00133333333333333 0 0.00133333333333333 0 0 0.00666666666666667 0.004 0 0.00266666666666667 0.00133333333333333 0.004 0.00533333333333333 0.00133333333333333 0.00133333333333333 0.00133333333333333
"العظمة" 0.00533333333333333 0 0 0.00133333333333333 0.00266666666666667 0.00533333333333333 0.00133333333333333 0.004 0.00133333333333333 0.00266666666666667 0.004 0.00266666666666667 0 0.00133333333333333 0.004 0
"الفاتحة" 0.00133333333333333 0.004 0.00266666666666667 0.00533333333333333 0 0.00533333333333333 0 0.00133333333333333 0 0.00133333333333333 0.00133333333333333 0.00266666666666667 0.00133333333333333 0.00533333333333333 0.00133333333333333 0.00266666666666667
"القميص" 0.00133333333333333 0.00266666666666667 0.00133333333333333 0 0 0 0.00666666666666667 0.004 0 0.00266666666666667 0 0.008 0.00533333333333333 0 0 0.004
"اللعنة" 0.00266666666666667 0 0 0.004 0 0.00533333333333333 0 0.00133333333333333 0 0.004 0.004 0.00133333333333333 0.00266666666666667 0.00133333333333333 0.00533333333333333 0.004
"المتقدم" 0.00533333333333333 0 0 0.00266666666666667 0 0.00133333333333333 0.00266666666666667 0 0 0.00133333333333333 0 0.00133333333333333 0 0.0186666666666667 0.00266666666666667 0
"المفرد" 0.012 0 0 0 0 0.00266666666666667 0 0.00666666666666667 0.00266666666666667 0 0 0 0 0.0106666666666667 0.00133333333333333 0
"المفروضة" 0.00133333333333333 0.00133333333333333 0.00133333333333333 0.00266666666666667 0.00266666666666667 0.00133333333333333 0.004 0 0.00133333333333333 0.00133333333333333 0 0.008 0 0 0.00666666666666667 0.004
"المقدر" 0.00266666666666667 0 0.008 0 0 0.00133333333333333 0 0.00133333333333333 0.00666666666666667 0 0 0 0 0.012 0.004 0
"الموقف" 0 0.00266666666666667 0.0146666666666667 0.00133333333333333 0 0.004 0.00133333333333333 0.00133333333333333 0 0.00266666666666667 0.00266666666666667 0.00133333333333333 0 0 0.004 0
"النسيان" 0.00533333333333333 0.00266666666666667 0 0.00266666666666667 0 0.00133333333333333 0.00133333333333333 0.00533333333333333 0.00133333333333333 0.00133333333333333 0 0.00266666666666667 0.00133333333333333 0.004 0.00266666666666667 0.004
"اليهودي" 0.00133333333333333 0 0.00133333333333333 0 0.00133333333333333 0 0 0.00533333333333333 0.00133333333333333 0.004 0.00666666666666667 0.00533333333333333 0.00266666666666667 0 0.004 0.00266666666666667
"بالجزاء" 0 0 0.004 0 0.004 0.00533333333333333 0 0.00133333333333333 0.004 0.004 0 0.00933333333333333 0.00266666666666667 0.00133333333333333 0 0
"بالصدق" 0.004 0.00533333333333333 0 0.00266666666666667 0 0.00266666666666667 0.004 0.00266666666666667 0.00266666666666667 0.00266666666666667 0.004 0.00133333333333333 0 0 0.00133333333333333 0.00266666666666667
"بالغيب" 0.004 0.004 0.00133333333333333 0.00666666666666667 0 0.00266666666666667 0 0.00533333333333333 0 0 0 0.00533333333333333 0.004 0 0.00266666666666667 0
"بالفاء" 0.00266666666666667 0.00133333333333333 0.004 0 0 0 0.004 0.00133333333333333 0.00133333333333333 0.004 0 0 0 0.0133333333333333 0.00133333333333333 0.00266666666666667
"ببيان" 0 0.00133333333333333 0.00133333333333333 0.00133333333333333 0 0 0.00266666666666667 0.00533333333333333 0.00266666666666667 0.00266666666666667 0.004 0.00266666666666667 0 0.00933333333333333 0 0.00266666666666667
"بحكم" 0.00266666666666667 0.00133333333333333 0.00133333333333333 0 0 0 0.004 0.00266666666666667 0 0.00133333333333333 0.00133333333333333 0.00266666666666667 0.00133333333333333 0.00533333333333333 0.0106666666666667 0.00133333333333333
"بِعَذَابٍ" 0 0.004 0.004 0 0.004 0.004 0.004 0.00266666666666667 0.00533333333333333 0.00133333333333333 0.00533333333333333 0 0 0 0 0.00133333333333333
"بَنِى" 0 0.004 0.00133333333333333 0 0 0.00533333333333333 0 0 0.0133333333333333 0.00133333333333333 0 0.00266666666666667 0 0 0 0.008
"بَيْنِ" 0 0.008 0.00266666666666667 0 0 0.00133333333333333 0.00133333333333333 0.004 0.004 0 0.00666666666666667 0.00533333333333333 0 0 0 0.00266666666666667
"تاء" 0.0146666666666667 0 0.004 0 0.00133333333333333 0.00133333333333333 0.00266666666666667 0.00266666666666667 0.00133333333333333 0.00266666666666667 0 0 0.00133333333333333 0.00133333333333333 0.00266666666666667 0
"تبديل" 0.00266666666666667 0.00266666666666667 0 0.00133333333333333 0.00266666666666667 0 0.00133333333333333 0.004 0.00133333333333333 0.004 0 0.00266666666666667 0.00133333333333333 0.00666666666666667 0.004 0.00133333333333333
"تجب" 0.00266666666666667 0.00133333333333333 0.00133333333333333 0.00533333333333333 0.004 0.00133333333333333 0.00266666666666667 0.00266666666666667 0.00133333333333333 0 0.00133333333333333 0.00133333333333333 0.00133333333333333 0.00666666666666667 0.00133333333333333 0.00133333333333333
"تنوين" 0.00533333333333333 0.004 0.00266666666666667 0 0 0 0.00133333333333333 0 0 0 0 0 0.0133333333333333 0 0.00266666666666667 0.00666666666666667
"حَتَّى" 0 0.00133333333333333 0.00133333333333333 0 0.0133333333333333 0.00133333333333333 0.004 0 0.00266666666666667 0.00266666666666667 0.00266666666666667 0.00133333333333333 0 0.00133333333333333 0 0.004
"حدّثنا" 0 0 0 0 0 0 0.036 0 0 0 0 0 0 0 0 0
"حسناته" 0.00133333333333333 0 0.00133333333333333 0.00933333333333333 0.004 0.00133333333333333 0.00133333333333333 0 0.004 0 0.00266666666666667 0.00666666666666667 0 0 0.00133333333333333 0.00266666666666667
"حِينٍ" 0 0.004 0.004 0 0 0.004 0 0 0.00533333333333333 0.00266666666666667 0.004 0.008 0 0 0 0.004
"خلفهم" 0.00133333333333333 0.00133333333333333 0.00133333333333333 0.00533333333333333 0.00533333333333333 0.00533333333333333 0 0 0 0.00133333333333333 0.00533333333333333 0.00266666666666667 0.00266666666666667 0 0.00133333333333333 0.00266666666666667
"خمسمائة" 0.00266666666666667 0.004 0 0.00933333333333333 0.00133333333333333 0.00266666666666667 0.00133333333333333 0.00133333333333333 0.00133333333333333 0.00133333333333333 0 0.00266666666666667 0 0 0.00533333333333333 0.00266666666666667
"درجات" 0.00933333333333333 0.00133333333333333 0.00266666666666667 0 0.004 0 0 0.00266666666666667 0.00133333333333333 0.00133333333333333 0.00133333333333333 0.00133333333333333 0 0.008 0.00266666666666667 0
"رؤساء" 0.00133333333333333 0.00133333333333333 0.00133333333333333 0.004 0.00266666666666667 0.00533333333333333 0.00133333333333333 0.004 0.00133333333333333 0 0.004 0.00133333333333333 0.004 0 0 0.004
"رابعاً" 0 0 0 0 0.0346666666666667 0 0 0.00133333333333333 0 0 0 0 0 0 0 0
"رَّبِّكَ" 0 0.00133333333333333 0.00133333333333333 0 0.004 0.00133333333333333 0.004 0 0.00533333333333333 0.00266666666666667 0.0133333333333333 0 0 0 0 0.00266666666666667
"رَبَّكُمْ" 0 0.00266666666666667 0.004 0 0 0.004 0.004 0.00133333333333333 0.004 0.00133333333333333 0.0106666666666667 0 0 0 0 0.004
"رسله" 0.00266666666666667 0.00133333333333333 0 0 0.004 0.00266666666666667 0.00133333333333333 0.00266666666666667 0.00133333333333333 0.00266666666666667 0.00266666666666667 0.00533333333333333 0.00133333333333333 0.00133333333333333 0.00133333333333333 0.00533333333333333
"زكاة" 0.00533333333333333 0.00133333333333333 0 0.00266666666666667 0.004 0.00133333333333333 0.00133333333333333 0 0.00133333333333333 0.00133333333333333 0.012 0.004 0 0 0 0.00133333333333333
"سبط" 0.00133333333333333 0.00666666666666667 0.00133333333333333 0.00533333333333333 0.00266666666666667 0 0 0.004 0.00133333333333333 0.00266666666666667 0.004 0.00266666666666667 0 0.00133333333333333 0 0.00266666666666667
"سبيله" 0.00266666666666667 0.004 0.00266666666666667 0.004 0.00133333333333333 0.00133333333333333 0.00266666666666667 0.00133333333333333 0.004 0 0.00133333333333333 0.00133333333333333 0.00533333333333333 0 0.004 0
"شَاء" 0 0 0.008 0 0 0.00666666666666667 0.00133333333333333 0.00666666666666667 0.004 0.00133333333333333 0 0 0 0 0 0.008
"شدّة" 0.004 0 0 0 0 0 0.004 0 0.02 0.00133333333333333 0 0.00666666666666667 0 0 0 0
"شرف" 0.00533333333333333 0.004 0.004 0.004 0.00133333333333333 0.00133333333333333 0.00133333333333333 0.00133333333333333 0 0.00533333333333333 0 0.00266666666666667 0 0.00133333333333333 0.00266666666666667 0.00133333333333333
"شعر" 0.004 0.00133333333333333 0 0.00266666666666667 0.004 0 0.004 0.004 0.004 0.004 0.00133333333333333 0 0.00533333333333333 0 0.00133333333333333 0
"شهراً" 0.00533333333333333 0.00533333333333333 0 0.00266666666666667 0.00266666666666667 0 0.00266666666666667 0.00133333333333333 0.00133333333333333 0 0 0.00666666666666667 0.004 0 0.00266666666666667 0.00133333333333333
"صدورهم" 0.00133333333333333 0.00133333333333333 0 0.00666666666666667 0 0.00266666666666667 0.00533333333333333 0 0.00266666666666667 0.008 0 0.00266666666666667 0.00133333333333333 0 0.00266666666666667 0.00133333333333333
"ضم" 0.004 0.00133333333333333 0.00266666666666667 0.004 0 0.00133333333333333 0.004 0.004 0.00266666666666667 0 0 0 0.00533333333333333 0.00133333333333333 0.00533333333333333 0
"عبدة" 0.004 0 0.00533333333333333 0.004 0.00133333333333333 0.00133333333333333 0.00133333333333333 0.00133333333333333 0.00133333333333333 0 0.00266666666666667 0.004 0.004 0 0.004 0.00133333333333333
"عدوهم" 0.00133333333333333 0 0.00133333333333333 0.00666666666666667 0.004 0.00666666666666667 0 0.00133333333333333 0 0.00133333333333333 0.00666666666666667 0.00266666666666667 0 0.00133333333333333 0 0.00266666666666667
"عَذَابِ" 0 0.004 0.004 0 0 0.008 0.00133333333333333 0.00266666666666667 0.00666666666666667 0 0.008 0 0 0 0 0.00133333333333333
"عوض" 0.00533333333333333 0.00133333333333333 0.008 0.00133333333333333 0.00266666666666667 0.00133333333333333 0 0.00266666666666667 0.004 0.00533333333333333 0 0 0 0.00266666666666667 0.00133333333333333 0
"غلبة" 0 0 0.00533333333333333 0.00133333333333333 0.00133333333333333 0.00266666666666667 0 0.00133333333333333 0.00533333333333333 0.004 0.00933333333333333 0 0 0.00266666666666667 0.00266666666666667 0
"غَيْرِ" 0 0.00133333333333333 0.00266666666666667 0 0 0.004 0.00133333333333333 0.00133333333333333 0.004 0.00133333333333333 0.00933333333333333 0.00133333333333333 0.00133333333333333 0.004 0 0.004
"غيرهما" 0.004 0.00266666666666667 0.00666666666666667 0 0 0.00666666666666667 0 0.00133333333333333 0.00133333333333333 0.00133333333333333 0 0.00133333333333333 0.00266666666666667 0.00533333333333333 0 0.00266666666666667
"فأولئك" 0.012 0 0.00133333333333333 0.00933333333333333 0 0 0.00133333333333333 0 0.00133333333333333 0 0 0 0.004 0 0.00533333333333333 0.00133333333333333
"فِتْنَةٌ" 0 0.00133333333333333 0.00266666666666667 0 0.00266666666666667 0.00133333333333333 0.00266666666666667 0.00133333333333333 0.00666666666666667 0.00266666666666667 0.008 0.00533333333333333 0 0 0 0.00133333333333333
"فمعنى" 0.00133333333333333 0.00133333333333333 0 0.00266666666666667 0 0.00533333333333333 0.004 0.004 0 0.00266666666666667 0 0 0.00533333333333333 0 0.00933333333333333 0
"فَمَنْ" 0 0.00266666666666667 0.00133333333333333 0 0.00133333333333333 0 0.004 0 0.00933333333333333 0 0.008 0 0.00133333333333333 0.004 0 0.004
"فنحن" 0.00266666666666667 0.00933333333333333 0 0.004 0 0.008 0.00133333333333333 0.00133333333333333 0.00133333333333333 0.00133333333333333 0.00266666666666667 0.00133333333333333 0 0.00133333333333333 0 0.00133333333333333
"قتلهم" 0 0 0.00133333333333333 0.00133333333333333 0.00533333333333333 0.004 0 0.00266666666666667 0.004 0.00133333333333333 0.00133333333333333 0.004 0.00133333333333333 0.00533333333333333 0 0.004
